coding,beta,se,pvalue,n,protein,-Log10P
747,0.00362939349554064,0.00136801543429822,0.00799059102634966,9392,CXCL3,2.09742109678245
748,0.00316357868455978,0.00131415706874243,0.0160899756932323,9345,CXCL5,1.79344461197947
749,0.00184158438909405,0.0013673011901887,0.178052597038766,9481,CXCL6,0.749451687413037
750,0.00120014910693616,0.00134667169074974,0.372846722046598,9352,CXCL8,0.428469670739703
751,-0.00445294654641134,0.00124434760524659,0.000347254102664394,9446,CXCL9,3.45935261454936
752,-0.000923497522388402,0.00127722700808666,0.469671225533986,7934,CYB5A,0.328206046107159
753,-0.00113509177448508,0.00124312824571897,0.36122081304848,8104,CYB5R2,0.442227234184406
754,-0.0041768030543805,0.00128035098555285,0.00111004097166525,7974,CYP24A1,2.95466099108745
755,-0.00281161128117302,0.00128038402953311,0.0281271055249,7934,CYTH3,1.55087495746301
756,-0.0072807373939381,0.00118921860420376,9.64760854258735e-10,8229,CYTL1,9.01558032660144
757,0.00122438375134385,0.00126235673208584,0.332116125305226,8036,DAAM1,0.478710037496876
758,0.0012945662067298,0.00137841339770558,0.347666803154419,9480,DAB2,0.458836775796873
759,0.000883277710893789,0.00135590904498504,0.514785831066744,9446,DAG1,0.288373415097509
760,0.00113886272521845,0.00127676784869058,0.372425803874763,7990,DAND5,0.42896023614347
761,-0.000822672653346223,0.00126213659891394,0.514542841568752,7990,DAPK2,0.288578459419899
762,0.00060631855774303,0.00136932338692576,0.657930065489049,9369,DAPP1,0.181820267155565
763,0.00280816091330073,0.00134997942600845,0.0375389716996412,9328,DARS1,1.42551762812618
764,0.00205228615526262,0.0012773861512356,0.108174233131994,8206,DBH,0.965876174915685
765,-0.000193505379387013,0.00135737793260659,0.886642165230187,9377,DBI,0.05225161920027
766,0.000943323712156348,0.00126026824834596,0.45417451348535,7990,DBN1,0.342777240356783
767,0.00133709154513181,0.00136004040180866,0.325570480892301,9446,DBNL,0.487354978987854
768,-0.00302340702828654,0.00128347362373055,0.0185109851279897,9445,DCBLD2,1.73257046810472
769,-0.00591858397086451,0.00123417640977792,1.65147247901149e-06,7998,DCC,5.78212865921933
770,0.000574525290661318,0.00126244003617042,0.64905613900711,7934,DCDC2C,0.187717738012286
771,0.000449965204843608,0.00127065214235847,0.723257280627802,7934,DCLRE1C,0.140707185857561
772,0.000602442447577645,0.00122815261074211,0.623772454546259,9234,DCN,0.204973807364533
773,0.000969695760025049,0.00126981389461675,0.445097188529195,8036,DCTD,0.351545148943972
774,0.0018885198684502,0.00137174288744814,0.168628239213307,9480,DCTN1,0.773069694791035
775,0.00206953072023177,0.00136600483622262,0.129799998449943,9370,DCTN2,0.886725312721945
776,0.000284148588669387,0.00131732511975496,0.829225445623368,9242,DCTN6,0.0813273796072872
777,0.00574313432396563,0.00129514210067346,9.33966733239991e-06,9378,DCTPP1,5.02966859253608
778,-0.000122931506016051,0.0012628681899108,0.922456383478511,7962,DCUN1D1,0.0350541594371109
779,-0.00140993942054545,0.00125607781300724,0.261686620113821,7934,DCUN1D2,0.582218482019214
780,-0.00165747165709596,0.00121193942668194,0.171463888331837,9445,DCXR,0.765827331887057
781,-0.00211188952651048,0.00128577479343989,0.100525217302425,7974,DDA1,0.997724979422345
782,-0.00208766540486071,0.0013136360885666,0.112043037096843,9370,DDAH1,0.950615127476789
783,0.0060730409841498,0.00127101447219522,1.79649711264134e-06,9364,DDC,5.74557347646375
784,0.000497368106556781,0.00127743372805886,0.697027789832556,8206,DDHD2,0.156749906650427
785,0.000605652845530652,0.00125272899689897,0.628777543810143,8036,DDI2,0.201502977104606
786,0.000211169292925291,0.00132426565833681,0.87330874213788,9496,DDR1,0.058832192374175
787,-0.00262376051206386,0.00123497189995008,0.0336538956541956,8229,DDT,1.47296465615932
788,-0.000989546944118186,0.00126804171311084,0.435193273114779,8195,DDX1,0.361317826250388
789,0.000479087332653503,0.00126043293721109,0.70388319801853,7998,DDX25,0.152499401460949
790,-0.0011146329979094,0.00127479687278979,0.381947877895096,7990,DDX39A,0.417995898572576
791,-0.000813136425727684,0.0012673128687416,0.521136773265588,7990,DDX4,0.283048280387551
792,-0.00217177272560441,0.00127181850989013,0.0877472166111743,7998,DDX53,1.05676665069781
793,0.00210976277293059,0.001315142250154,0.108702454089499,9190,DDX58,0.96376065107933
794,-0.000855465244696404,0.00135911069005205,0.529082857127087,9369,DECR1,0.276476309864131
795,-0.00480524569520216,0.00129039782707272,0.000197388374130422,9158,DEFA1_DEFA1B,3.7046784301856
796,0.000418814811046437,0.00124439261885619,0.73645630144677,7934,DEFB103A_DEFB103B,0.132853017461631
797,-0.00164722338741877,0.00117360796211835,0.160490459475959,7962,DEFB104A_DEFB104B,0.794550779583703
798,-0.000983587386402536,0.00127581949690046,0.440762115895336,7962,DEFB116,0.355795740754865
799,-0.000154571378200853,0.00127410987801211,0.903442904421686,7962,DEFB118,0.0440992886792769
800,0.0010666576646316,0.00122679018649399,0.384612430683604,9290,DEFB4A_DEFB4B,0.414976683461934
801,-0.00274674449436022,0.00126420084264017,0.0298313973253357,7974,DENND2B,1.5253264034777
802,0.000327382502157153,0.00126111100965431,0.795180209269756,7990,DENR,0.0995344373530654
803,0.000710884521300623,0.00138742263658327,0.608398598061352,9481,DFFA,0.215811795366771
804,-0.000247237493553274,0.00127781243718146,0.846584125273824,7962,DGCR6,0.0723298794606606
805,0.000249284260770097,0.00126652678416608,0.843969424000666,7990,DGKA,0.0736732870571973
806,0.000839832177460235,0.00133301314466793,0.52869352818238,9254,DGKZ,0.276796005826935
807,-0.00348233461841743,0.00127399579661945,0.00628234902545371,7974,DHODH,2.20187793937688
808,-0.000242135104494061,0.001279064479655,0.849857380128842,8175,DHPS,0.0706539498385896
809,-0.000708715933597189,0.00127336009100998,0.577835429243318,8210,DHRS4L2,0.238195833462482
810,0.00174192560282674,0.00133734008894054,0.192767442626295,9337,DIABLO,0.71496631421804
811,-0.000873399826030951,0.00127678223609744,0.493955073064467,7998,DIPK1C,0.306312549876929
812,0.00298364202015617,0.00114407125154192,0.00912640506004566,8036,DIPK2B,2.03970025970989
813,0.00112668673032705,0.00136200392493899,0.408129101415198,9496,DKK1,0.389202436999746
814,-0.00393797633871689,0.00128015274338375,0.00210271253706877,9487,DKK3,2.67722009588149
815,0.000702831608121625,0.00128532272710891,0.584520085357041,9325,DKK4,0.233200560960895
816,0.00183343902950288,0.0013203150260046,0.164976051509096,9370,DKKL1,0.782579094891024
817,0.00099228657146984,0.00127299937767804,0.435715353345298,8210,DLG4,0.360797136516709
818,-0.000808723759708056,0.00129148942933685,0.53120473081407,8206,DLGAP5,0.274738065874044
819,0.00209894024829568,0.0012911210816256,0.104052576016885,9487,DLK1,0.982747163543945
820,-0.00190778179567447,0.00126394560840896,0.13123367400115,9445,DLL1,0.881954712548476
821,-0.000252677048918377,0.00128313246028199,0.843893561145083,8007,DLL4,0.0737123267421401
822,-0.000115594863328146,0.00128924663598759,0.928559027455164,8007,DMD,0.0321904834339071
823,0.00359273799300579,0.00117942970683146,0.00232536032938579,8007,DMP1,2.63350974086487
824,-0.00144909504310754,0.00127638851117605,0.256280338057232,7934,DNAJA1,0.591284711805612
825,0.000834146757703549,0.00136434120368641,0.5409551049473,9440,DNAJA2,0.266838776451115
826,-0.000107208796809559,0.00127816484032618,0.933156172854267,8210,DNAJA4,0.0300456667219633
827,0.000483968045294779,0.00133199952027935,0.716359496424419,9370,DNAJB1,0.144868977508452
828,-1.082397731498e-05,0.00128281599346927,0.993267999459762,8195,DNAJB14,0.00293355615407637
829,0.000195249814574694,0.00125615415034347,0.876482622088612,8036,DNAJB2,0.0572566901872317
830,0.00113144310493529,0.00126422258401891,0.370829467939962,7960,DNAJB6,0.430825761973014
831,0.00114743042155219,0.00132448405858993,0.386335842892613,9234,DNAJB8,0.413034997658032
832,0.00087965323816161,0.00127417519429825,0.489980640241082,8210,DNAJC21,0.309821079160403
833,0.00139014878594851,0.00123815864156236,0.261575296172586,8007,DNAJC6,0.582403274271838
834,-2.1882642433016e-05,0.00126700657970023,0.986220733846535,8195,DNAJC9,0.00602587130347782
835,0.00880727073205761,0.0012549540070127,2.40678933044871e-12,9386,DNER,11.6185619224494
836,-0.00102988738590285,0.00127871866698076,0.420609662883896,7962,DNLZ,0.37612075426275
837,0.000367222159346662,0.00127607077970067,0.77352573127077,8195,DNM1,0.111525234953574
838,0.000137429512218483,0.00129647871599373,0.915583253794233,8206,DNM3,0.0383021592601284
839,0.00103543965517032,0.00135364557962852,0.444334538930265,9344,DNMBP,0.352289926948599
840,0.00182632089220367,0.0012516820978049,0.144577772590118,8210,DNPEP,0.839898470412623
841,-0.000767378522143344,0.00134504507672473,0.568336955439517,9433,DNPH1,0.245394103551177
842,-0.00187043202226791,0.00127869304258267,0.143570077226061,7998,DOC2B,0.84293606601117
843,-0.000985287392015183,0.0012704927328641,0.438057914336229,7962,DOCK9,0.358468468916114
844,0.000692784338990371,0.00127234407053313,0.586116052304853,8210,DOK1,0.232016384177239
845,0.00158776133683611,0.00134621847319871,0.238259657829687,9378,DOK2,0.622949486252572
846,-0.00256062367283934,0.00131439324530759,0.0514280659218624,9328,DPEP1,1.28879980807745
847,-0.000168061314350713,0.00135151514544423,0.901040594027169,9370,DPEP2,0.0452556425782507
848,-0.00231722996844882,0.00127182905925905,0.0684919833716359,9369,DPP10,1.16436025743026
849,0.0130190355483704,0.00129143953053041,8.91015557017274e-24,9193,DPP4,23.050114713171
850,-0.000216993510979758,0.00123138001038636,0.860125098390114,9370,DPP6,0.0654383794663985
851,-0.00123397882194338,0.00130790152195995,0.345459985414807,9317,DPP7,0.46160224965001
852,-0.00198989186934904,0.00119553089369334,0.0960572021566461,9487,DPT,1.01747006714142
853,-0.00136529287579638,0.00131188159626419,0.298035190154315,9456,DPY30,0.525732454086341
854,-0.00420182464860049,0.00131157160076067,0.0013615050619846,9344,DRAXIN,2.86598073964323
855,0.00123690007806608,0.00135627711171,0.361801784107059,9370,DRG2,0.441529295889858
856,-0.00402805125124605,0.00122940361741752,0.00105515124860549,9304,DSC2,2.97668528280545
857,-0.00134580283690636,0.00124306477078901,0.278996116707933,8206,DSCAM,0.554401841543798
858,0.00203000612393304,0.00127372811597058,0.111025316838926,9416,DSG2,0.954577978782966
859,0.00143846761428886,0.00127793700361219,0.260356304269817,9449,DSG3,0.584431901850606
860,0.000686341219451568,0.00130139093524772,0.597934973631742,9348,DSG4,0.223346043651157
861,0.000544714439676376,0.00126254908545547,0.666159914880134,8036,DTD1,0.176421503842569
862,0.00201894288191352,0.00121955483465944,0.0978666651718462,8157,DTNB,1.00936521010907
863,0.00220138985929441,0.00127106739207089,0.0833260405476965,7998,DTX2,1.07921925430948
864,-0.00425759177312843,0.00122006649562929,0.000485900418675996,9370,DTX3,3.31345272672708
865,-2.86956670641451e-05,0.00124767720003225,0.981651413688918,8211,DTYMK,0.00804270364632086
866,-0.00201679821809503,0.0013546676764346,0.136580279364496,9234,DUOX2,0.86461200330062
867,0.00333385694409152,0.00125014293992211,0.00767327200353983,8175,DUSP13,2.11501940657672
868,0.000927835566484267,0.00123710930813354,0.453275061724152,7998,DUSP29,0.343638174286825
869,0.00101726748604591,0.00132264952560208,0.441845674832291,9242,DUSP3,0.354729391899799
870,-0.00237763295021762,0.00126587287192144,0.0603817327025379,8195,DUT,1.21909442870355
871,0.000268587334980581,0.00127870067993412,0.833636155241227,8210,DXO,0.0790234580545683
872,-0.00155225154751046,0.00127476838778072,0.223383321993771,8175,DYNC1H1,0.650949254839293
873,-0.00319081829688951,0.00124659935486346,0.0104969801273183,7998,DYNLT1,1.97893562499465
874,-0.000550114372948839,0.00127054110283407,0.665043324105181,8175,DYNLT3,0.177150061754133
875,0.00185292120136888,0.00134928561827445,0.169704251901776,9344,EBAG9,0.770307276395666
876,-0.00299722141562836,0.00129962452975209,0.0211198072286123,9470,EBI3_IL27,1.67531005015016
877,-0.000583067273406701,0.001314036712414,0.657253840713109,9242,ECE1,0.182266867381149
878,-0.00424602511885317,0.00124064637018188,0.000623675579316392,8211,ECHDC3,3.20504126088036
879,-0.00333491967787968,0.00124890058799115,0.00759404081795006,8007,ECHS1,2.11952707285821
880,-0.00171421358357548,0.00127473122289681,0.178739544751935,7974,ECI2,0.74777935254417
881,0.00134307790685291,0.00126261966741432,0.287486199035702,8013,ECM1,0.541382999066534
882,-0.00139670500094577,0.0012813344980847,0.275728868895258,7962,ECSCR,0.559517760751169
883,-0.00069829260856384,0.00105273396528654,0.507145972283707,9480,EDA2R,0.294867019299928
884,0.000762863385430102,0.00136414537934038,0.576021969089758,9369,EDAR,0.239560952562018
885,0.000469779664537151,0.00082724454156789,0.57012876609082,8175,EDDM3B,0.244027045929152
886,-0.00294737914736479,0.00127031732071044,0.0203556929077924,7974,EDEM2,1.69131410964867
887,0.000204201016611187,0.00129142971732616,0.874366047591778,8206,EDF1,0.0583067147704096
888,-0.00321691557291752,0.00122899678526764,0.00887176914631951,9234,EDIL3,2.05198976755592
889,-0.000830605773995116,0.00120096917241714,0.489200547411837,8007,EDN1,0.310513065663129
890,-0.00142452743971964,0.00127912269282137,0.265452042769059,7990,EDNRB,0.576013928224815
891,0.000307764028101182,0.0012784138721976,0.809763461292384,8211,EEF1D,0.0916418236618314
892,-0.000876046549318765,0.00119180899325049,0.462326361123756,8195,EFCAB14,0.335051343065941
893,-0.000128000726501677,0.00127468422089627,0.920015299345953,8069,EFCAB2,0.0362049505171868
894,0.00304530600689762,0.00119596968420487,0.0109027981600867,9387,EFEMP1,1.96246202779053
895,0.00180955010251357,0.00117945428654562,0.125012545623224,8206,EFHD1,0.903046401219644
896,-0.0019103754743126,0.00125666070531538,0.128494423739838,9402,EFNA1,0.891115718959654
897,-0.00180201157190287,0.0012327148688019,0.143823310520602,9331,EFNA4,0.84217071889043
898,0.000448230681803835,0.00127230410268589,0.724623798347632,7998,EFNB2,0.139887406816342
899,0.00195121534713887,0.00135822009250758,0.150865846238631,9381,EGF,0.821409066844242
900,-0.00209189879103031,0.00126702494309955,0.0987662546729013,9190,EGFL7,1.00539141485276
901,0.000833110667239814,0.00124681844510595,0.504031656846684,8195,EGFLAM,0.297542185851953
902,0.00979742454533722,0.00132508111011985,1.54762108414145e-13,9487,EGFR,12.8103353622644
903,-0.00291569690442154,0.00130848919056147,0.0258846810016845,9369,EGLN1,1.58695718281895
904,2.16014940207445e-05,0.00128332842095372,0.986570733851613,8211,EHBP1,0.00587177182063319
905,0.00105670781723337,0.00126270789909847,0.402697141360455,8007,EHD3,0.39502145332226
906,-1.48839620491891e-05,0.00128546144356038,0.990762028740866,8210,EIF1AX,0.0040306462366997
907,7.91193269407621e-05,0.00126946854257344,0.950305735243568,8172,EIF2AK2,0.0221366496923502
908,0.00141306326652542,0.00126831922589396,0.265260185742541,7974,EIF2AK3,0.576327930605331
909,0.000489282477773836,0.00126490641307795,0.698904814481742,8007,EIF2S2,0.155581967831152
910,0.0011224619660791,0.00133526534702326,0.400577690505399,9344,EIF4B,0.397313241663005
911,0.000321236627787912,0.00125858716994839,0.798547487473669,7990,EIF4E,0.0976992524315116
912,-0.00189656523785779,0.00132169794023532,0.151335872882979,9378,EIF4EBP1,0.820058113956323
913,0.000595998400850592,0.00137745570930202,0.665256662582625,9481,EIF4G1,0.177010767271305
914,0.000643254292862217,0.0012822581987482,0.615922029760237,8206,EIF4G3,0.210474262166918
915,-0.0026346622601899,0.00126161599386256,0.0368003716795503,7974,EIF5,1.43414779497967
916,-7.95477587912071e-05,0.00133476875429782,0.952478168036451,9254,EIF5A,0.0211449700984968
917,-0.000107346661541437,0.00127885949115809,0.933106687573645,8206,ELAC1,0.030068697973102
918,-0.000261885857332595,0.00128245398534751,0.838197106792787,7962,ELAVL4,0.0766538425550212
919,-0.0034560648083518,0.000916054353476032,0.000162580889901778,8211,ELN,3.78893050362481
920,-0.000957005753822078,0.00133423939892228,0.473227336779484,9370,ELOA,0.324930175562351
921,-0.00156277896378949,0.00128151936955179,0.222700649300854,7974,ELOB,0.652278516745185
922,0.00341346790008888,0.00132979565632906,0.0102764791799124,9254,ENAH,1.98815565330216
924,0.00594423813797585,0.0013397117180536,9.22719614710416e-06,9487,ENG,5.03493024727657
925,0.000851908116349618,0.00134446693655875,0.526331172940306,9410,ENO1,0.27874090732447
926,0.00405902969608615,0.00136865882208186,0.00302748791465928,9496,ENO2,2.51891758182893
927,0.00465950282599295,0.00116204236136275,6.13354777424505e-05,8007,ENO3,4.21228824765415
928,0.000242872569438465,0.00126588873909666,0.847857166852448,8175,ENOPH1,0.0716773044326275
929,-0.0012579505784819,0.00125546744583379,0.316384749648356,7974,ENOX2,0.499784458496699
930,-0.00250940480795959,0.00127092222958373,0.0483622149621815,7974,ENPEP,1.31549381691332
931,0.00316659717946291,0.00108656382302656,0.00357296054334026,9487,ENPP2,2.44697177974053
932,0.0102037770965804,0.00126267546426165,7.20902366597097e-16,9446,ENPP5,15.1421235487608
933,0.00675899046495786,0.00113361129008044,2.5919523928516e-09,8007,ENPP6,8.58637297954208
934,-0.000245691572548399,0.00128156014905107,0.847971387158249,9148,ENPP7,0.0716188017632529
935,0.00037639380246752,0.00127154653780695,0.767227988091239,8175,ENSA,0.115075562704082
936,0.00120729625604284,0.00132133856441994,0.360902805369085,9190,ENTPD2,0.44260974207023
937,0.0010968418601352,0.0013221657732053,0.406797948589638,9234,ENTPD5,0.390621245814305
938,-0.00179707346877542,0.00132362991158929,0.174596651079465,9234,ENTPD6,0.757964090708668
939,-0.00286273679695438,0.00124925717108088,0.0219574415975377,8007,ENTR1,1.65841826371193
940,0.000681148076163052,0.00126522020334228,0.590341309117521,7990,EP300,0.228896825970589
941,0.00224518318726937,0.00128758920112602,0.0812480256654082,7998,EPB41L5,1.09018718361723
942,0.0025871116469034,0.00134679656081415,0.0547698824243578,9400,EPCAM,1.26145819137918
943,-0.000333277950430657,0.00127537181223477,0.793853676582761,8175,EPGN,0.100259539523616
944,-0.00472740977008364,0.00118534061723536,6.70718624939375e-05,9433,EPHA1,4.1734596337278
945,-0.00102045746448227,0.00132244079773564,0.440343294706706,9242,EPHA10,0.356208612455882
946,-0.00118400337306444,0.00121489910967149,0.329799882365315,9105,EPHA2,0.481749503597818
947,-0.00331656551084057,0.00122977547503848,0.00701372430951859,8036,EPHA4,2.1540513090573
948,-0.00329221084464248,0.00132298254485336,0.0128462230626415,9487,EPHB4,1.8912245411392
949,-0.00803935555614666,0.00128822521066918,4.54767295778418e-10,9328,EPHB6,9.34221077479711
950,-0.00287915667656892,0.00131961178359919,0.029147913537463,9234,EPHX2,1.53539252740916
951,-0.00143082383582374,0.00127221114660616,0.26076037439584,8069,EPN1,0.583758404077891
952,-0.00218261981430688,0.00132663541804792,0.0999560777761846,9369,EPO,1.00019079369784
953,9.32196872298397e-05,0.00125869661796668,0.940964107452146,8007,EPPK1,0.0264269421761089
954,0.00650609137286693,0.00129724042947468,5.39044110892302e-07,9466,EPS8L2,6.26837569430627
955,0.00035878323186624,0.00124209450325201,0.772699907893774,9445,ERBB2,0.111989139523094
956,0.00487072037805623,0.00123939063745971,8.55822033840643e-05,9365,ERBB3,4.06761653644028
957,0.000407138117372494,0.00128738917899615,0.751818998554432,9445,ERBB4,0.123886703810951
958,0.00114007904246518,0.0013537907939671,0.399732087671051,9370,ERBIN,0.398230988244429
959,-0.00132952719936938,0.0012626827751244,0.292401087464312,7998,ERC2,0.534021016533357
960,0.000733106736396308,0.00127874526604412,0.566456765850552,7934,ERCC1,0.246833231553555
961,0.00357199087160624,0.00135473411267556,0.0083862444901137,9328,EREG,2.07643248045386
962,0.000844998959415729,0.00126991406681397,0.50581467599714,8069,ERI1,0.296008573939601
963,-0.00280485574719958,0.00122159153903006,0.0216978760170688,7990,ERMAP,1.66358277671429
964,0.00247834063633547,0.00125474615315275,0.0482821756281231,8175,ERN1,1.31621316852498
965,0.000318009015828543,0.0012609476321322,0.800894151719628,8036,ERP29,0.0964248776257051
966,1.78046825195464e-05,0.00132032173818882,0.989241053798919,9357,ERP44,0.00469786858615169
967,-0.00128069758442926,0.00128357964051985,0.318428667443982,7974,ERVV-1,0.49698784058171
968,0.00181755969485932,0.00130921230298162,0.165082951351458,9487,ESAM,0.782297775412536
969,0.00246436283634536,0.00125280229969378,0.049203343575942,9404,ESM1,1.30800538407731
970,-0.00026799908557482,0.00125556108654623,0.830981745505102,7934,ESPL1,0.0804085164246499
971,2.62083608586191e-05,0.00128481586571315,0.983725963155636,7990,ESR1,0.0071258662683609
972,-0.0006768152489264,0.00128620619357625,0.598756175275385,8210,ESYT2,0.222749994455553
973,-0.000466348633457989,0.00127651910904151,0.714876067440561,7934,EVI2B,0.145769241963789
974,0.000347029882303894,0.0012611686684992,0.783196356646146,7990,EVI5,0.10612934149623
975,-0.000125894715280925,0.00126800130549967,0.92091370388399,8069,EVPL,0.0357810643557148
976,-0.0018047636918106,0.00127445478012838,0.156783459716043,7974,EXOSC10,0.804699756274997
977,0.00827707243489086,0.00122381980013315,1.44409816348469e-11,7974,EXTL1,10.8404032843213
978,0.000968485029646116,0.00133176532122497,0.467109771820934,9496,EZR,0.330581047284002
979,0.00344025916658809,0.00122111487255057,0.00485434260116311,8226,F10,2.31386957605847
980,0.0038989826286424,0.00122022852685701,0.00140227533103952,8102,F11,2.8531667060474
981,0.00169632251995541,0.00134946488139324,0.208772746019263,9416,F11R,0.680326196407251
982,0.000899491244981019,0.00124576039572777,0.470289235478626,8235,F12,0.327634961772176
983,0.00846703048235843,0.00123811457906618,8.57003727168162e-12,8181,F13B,11.0670172892961
984,0.0012362712451669,0.00125536874539164,0.324757526217768,8235,F2,0.488440775414376
985,0.000527348004505391,0.00136677045741124,0.699627520351896,9432,F2R,0.155133115571439
986,0.00637854651443108,0.00129014924176943,7.78424709428292e-07,9425,F3,6.108783386771
987,0.000301200784150187,0.00125683017757168,0.81060596155034,9379,F7,0.091190206591247
988,-0.00564015197296348,0.00121157228635098,3.28059270313044e-06,9387,F9,5.48404768542104
989,-0.00154140069307552,0.00125802963773892,0.220511812333767,9404,FABP1,0.656568141370888
990,0.00462069476702272,0.00131128181550582,0.000427435100235224,9378,FABP2,3.36912981719171
991,0.00451506256860409,0.0011314601014991,6.65157962978518e-05,8211,FABP3,4.17707520536855
992,-0.00494216654528504,0.000965496286819109,3.13551624821494e-07,9487,FABP4,6.50369094437299
993,-0.000255540891815697,0.0013391864114083,0.848672272418239,9468,FABP5,0.0712599867387097
994,0.000286885338382314,0.00132070812948821,0.828041046008064,9234,FABP6,0.0819481346970279
995,0.00281907280431347,0.00133071481367006,0.0341619944339977,9369,FABP9,1.46645678240941
996,0.000776226422009262,0.00135199206090979,0.565890012133708,9378,FADD,0.247267971223704
997,0.000696524177886203,0.00127653893049124,0.585331815024694,8195,FAM13A,0.232597869676775
998,0.000708616567001373,0.0012793331716014,0.579665655999729,8206,FAM171A2,0.236822429923603
999,-0.00187848077632401,0.00126720111713798,0.13827632130068,8175,FAM171B,0.85925218293399
1000,0.000887743699494042,0.00125805868276204,0.480429063886866,8007,FAM172A,0.318370727530822
1001,-0.00404450933291254,0.00116212573778431,0.000503518909636255,8211,FAM20A,3.29798421488897
1002,0.00357233672995621,0.00129767210126597,0.0059187305202794,9370,FAM3B,2.22777143299991
1003,0.0011013003398578,0.001257373754722,0.381121314949669,9364,FAM3C,0.418936761786317
1004,0.00137914257208777,0.00127553227988335,0.279627107498111,8195,FAM3D,0.553420729685297
1005,0.0140637728338158,0.00128597137901953,1.13090484099576e-27,9487,FAP,26.9465739368686
1006,-9.44262135320826e-05,0.00126203800363927,0.940359469235649,7998,FARSA,0.0267060978229816
1007,0.000461443946246135,0.00121417382226905,0.70391857921418,9446,FAS,0.152477571884817
1008,0.00533189262089731,0.00127370562518505,2.86322775736546e-05,9481,FASLG,4.54314410435952
1009,-0.00487614924281354,0.00116749386546954,2.98965047517083e-05,8229,FBLN2,4.52437958277177
1010,-0.00346863845117049,0.00126402292092696,0.00608077639080952,7998,FBN2,2.21604096666183
1011,-0.00214917686016998,0.00129505072747334,0.0970423242480439,9378,FBP1,1.01303881028646
1012,-0.00484769645670438,0.00114687302765705,2.39523010176914e-05,8211,FCAMR,4.62065275902253
1013,-0.00505659746156121,0.00132624446959026,0.000138329036582063,9369,FCAR,3.85908664777394
1014,-0.00185589603024615,0.00127382378334752,0.145168846947614,8206,FCER1A,0.838126572687986
1015,-0.00481487709932051,0.00128421167159389,0.000178402275828826,9416,FCER2,3.74859960974915
1016,-0.000313316368564641,0.00131330163313959,0.811443106089021,9316,FCGR2A,0.0907419251018171
1017,-0.00284110339174118,0.00132636583495285,0.0322180446026713,9190,FCGR2B,1.49190082158408
1018,-0.0014118972494979,0.00132072994433498,0.285084667415703,9364,FCGR3B,0.545026139533106
1019,-0.0039147451888511,0.00120970014576986,0.00121644364102453,8206,FCN1,2.91490800753797
1020,0.000527416515351343,0.00130787916626925,0.686765579081663,9317,FCN2,0.163191479948962
1021,-0.00451282084523987,0.00129772729798264,0.00050844918393605,9378,FCRL1,3.29375244537439
1022,-0.00163352404900015,0.00135459116565066,0.227879828852082,9462,FCRL2,0.642294115389766
1023,-0.000896560737649563,0.00131803793293788,0.496379825185588,9254,FCRL3,0.30418587823823
1024,-0.0018687472295477,0.00126306509981617,0.139031270537782,9416,FCRL5,0.856887508417618
1025,0.00065969831411408,0.00132531554928559,0.618659995701759,9369,FCRL6,0.2085479657768
1026,0.00242940442616877,0.00128334438821489,0.058385838511214,9190,FCRLB,1.23369247826855
1027,-0.00359496757857251,0.00126562090823638,0.00451604054145777,7974,FDX1,2.34524216797551
1028,-0.0032122739946209,0.00125799481295409,0.0106834904333137,7974,FDX2,1.97128683454786
1029,4.69464296385798e-05,0.00132014363281244,0.97163269538005,9190,FEN1,0.012497879638591
1030,0.00136440805853622,0.00132930165684956,0.304725586736467,9190,FES,0.516091078065088
1031,0.00028764301465224,0.00126605560123854,0.820276142217978,9387,FETUB,0.0860399197470427
1032,-0.00223424466522111,0.00115763819808302,0.0536417892713758,8025,FGA,1.27049674428567
1033,0.000609947417841519,0.00127458146265304,0.632273545583272,8206,FGD3,0.199094988750682
1034,-0.000381869926275779,0.00128170354354393,0.765757211922603,7990,FGF12,0.115908904304685
1035,0.00148939071916153,0.0012740169415998,0.242418044426544,7990,FGF16,0.615435056522208
1036,-0.0013180884514184,0.00135190666096473,0.329592804328095,9446,FGF19,0.482022278390925
1037,0.000154287505821646,0.00134597693512989,0.908741938023492,9369,FGF2,0.0415594289939143
1038,0.000258624443604711,0.00127519060883483,0.839286854226649,7990,FGF20,0.0760895792001766
1039,-0.0073687258000846,0.00125009446638115,3.88598451273979e-09,9470,FGF21,8.41049893457645
1040,-0.000269697867952866,0.0012930336948255,0.83478249004847,9469,FGF23,0.0784266690400778
1041,0.000271695779655003,0.0012833377180891,0.832338482412812,7990,FGF3,0.0797000256924386
1042,-0.000159909999854696,0.00122574933241432,0.896206151221074,9254,FGF5,0.047592079579189
1043,0.00164408272631657,0.00124950145385749,0.188282033877942,7990,FGF6,0.725191118963292
1044,0.00115244308331221,0.00126293648599303,0.36152770687146,7934,FGF7,0.441858413500067
1045,0.00115202153398116,0.00127162789682801,0.36499399871297,7918,FGF9,0.437714276220972
1046,0.00779755648360421,0.00130147465694738,2.15758471037773e-09,9445,FGFBP1,8.66603214415162
1047,0.00894140589097347,0.00125261921125882,1.02641266583787e-12,8229,FGFBP2,11.9886779974461
1048,-0.000655538656845808,0.00123644137285605,0.596000284238379,8210,FGFBP3,0.224753533140418
1049,-0.00519481887878895,0.00122508121547806,2.25263108746304e-05,9445,FGFR2,4.64730992669503
1050,-0.000165260998451312,0.00121224291506698,0.891566489347402,8036,FGFR4,0.0498462633916771
