coding,beta,se,pvalue,n,outlier_count,outlier_pvalue,heteroscedasticity_pvalue,protein,#NAME?
278,0.003481463,0.006211068,0.575124226,38533,1,0.027155917,3.46E-61,BPIFB1,0.240238338
279,-0.023754864,0.005583284,2.10E-05,34711,2,0.001262837,2.80E-54,BPIFB2,4.677917425
280,-0.003057158,0.006164335,0.619937882,34335,1,0.162203031,1.88E-09,BRAP,0.207651825
281,-0.006756106,0.006165832,0.273203328,34147,1,0.088763779,1.37E-05,BRD1,0.563514015
282,-0.013858874,0.006162481,0.024524584,33653,1,0.13033977,0.978527301,BRD2,1.610398353
283,-0.015427218,0.006166984,0.012368684,33663,1,0.050953954,0.433791431,BRD3,1.907676497
284,-0.002972374,0.00613435,0.628001691,33663,1,0.049001552,0.000610611,BRDT,0.202039187
285,0.019287248,0.006496843,0.002992384,38047,1,0.412433301,2.18E-09,BRK1,2.523982683
286,-0.014281355,0.006155605,0.020343751,33653,1,0.058405102,0.932888601,BRME1,1.691568973
287,-0.001182633,0.006207303,0.848900507,34740,1,0.083491808,0.935983599,BRSK2,0.071143207
288,-0.007652672,0.006377704,0.230181456,39096,1,0.181450285,0.00245612,BSG,0.637929667
289,-0.003398027,0.006153333,0.580797547,33516,1,0.167592098,0.411903583,BSND,0.235975227
290,-0.004826706,0.006767109,0.475689333,39130,1,0.327569652,9.17E-27,BST1,0.322676587
291,-0.028096946,0.006564546,1.87E-05,39130,1,1.026052334,2.43E-14,BST2,4.727580533
292,0.005041605,0.006514633,0.43900104,38061,1,1.21057581,6.37E-10,BTC,0.357534451
293,-0.006322467,0.006079348,0.298351344,34773,1,0.101646304,0.553913253,BTD,0.525272001
294,-0.011297537,0.006137213,0.065656015,33516,1,0.249181381,0.043510089,BTLA,1.182725481
295,0.001205519,0.006182088,0.845392579,34553,1,0.087249429,6.17E-05,BTN1A1,0.072941569
296,-0.047408081,0.006367467,9.87E-14,38927,1,0.512304846,0.304364674,BTN2A1,13.00578773
297,-0.032501794,0.006567838,7.51E-07,38749,1,0.211939014,0.029872034,BTN3A2,6.1246432
298,-0.001646378,0.006130845,0.788285206,33516,1,0.041472059,0.012095393,BTNL10,0.103316624
299,-0.05555957,0.006237637,5.46E-19,38047,1,0.131746766,1.11E-22,C19orf12,18.26259522
300,-0.001074726,0.006163511,0.86157644,33663,1,0.043048042,2.42E-05,C1GALT1C1,0.064706186
301,-0.036058034,0.006649303,5.90E-08,39022,1,1.40571876,0.002093361,C1QA,7.229068673
302,-0.003980327,0.006219252,0.522176284,34740,1,0.097715603,0.086023671,C1QBP,0.282182857
303,-0.001177984,0.005803219,0.839145672,33702,2,0.002801755,2.37E-62,C1QL2,0.076162641
304,-0.018435991,0.006561242,0.004959211,38818,1,0.805164421,9.81E-05,C1QTNF1,2.304587389
305,-0.019353086,0.006091718,0.001489656,33976,1,0.1806107,3.00E-05,C1QTNF5,2.826914144
306,-0.015311195,0.006200211,0.013536347,34740,1,0.36125279,0.012748208,C1QTNF6,1.868498508
307,0.072236854,0.006080393,1.74E-32,33919,1,0.033339929,0.032903242,C1QTNF9,31.75985253
308,-0.01493397,0.006019744,0.013112328,34773,1,0.043354142,2.89E-16,C1R,1.882320187
309,-0.020119837,0.005792357,0.000514316,34709,1,0.005855783,1.22E-09,C1RL,3.28877008
310,-0.018695143,0.005988706,0.001799371,34773,1,0.109147519,6.82E-14,C1S,2.744879256
311,-0.029131908,0.00632374,4.10E-06,38753,1,0.105767137,8.62E-06,C2,5.386892536
312,-0.004639937,0.006587688,0.481228663,37977,1,0.33711885,0.005579725,C2CD2L,0.317648513
313,-0.008440688,0.006135329,0.168907694,33838,1,0.057780977,1.98E-08,C2orf69,0.772350568
314,-0.031202324,0.005504444,1.45E-08,32990,5,0.004881251,6.86E-205,C3,7.838046929
315,-0.01789729,0.006362936,0.004914579,38977,1,0.115040417,0.101384296,C4BPB,2.308513678
316,-0.025160592,0.006105782,3.78E-05,34773,1,0.044762646,5.50E-24,C5,4.421975731
317,-0.040890777,0.005926673,5.31E-12,33933,1,0.040943166,0.002778341,C7,11.27474294
318,-0.002094225,0.006155265,0.733683077,34728,1,0.155098504,0.000388902,C7orf50,0.134491498
319,0.005039597,0.006054723,0.405222014,34773,1,0.130240483,3.48E-13,C8B,0.39230697
320,-0.011176318,0.005978009,0.061551698,34757,1,0.006271563,6.57E-27,C9,1.210759962
321,0.00417419,0.006156551,0.497771236,34650,1,0.094874182,2.85E-37,C9orf40,0.302970203
322,-0.005480533,0.006376906,0.3901063,37843,1,0.161223962,4.59E-84,CA1,0.408817036
323,0.012022097,0.006572394,0.067380344,38061,1,0.705426527,2.33E-10,CA11,1.171466776
324,-0.024236189,0.00662487,0.000254167,38703,1,0.47852502,0.075804449,CA12,3.594881443
325,0.001449518,0.006709645,0.828961681,38569,1,0.655605521,0.877412303,CA13,0.081465544
326,0.121763086,0.006022503,1.97E-90,39157,1,0.117070879,1.80E-10,CA14,89.70522279
327,-0.009554349,0.006558827,0.145202879,38708,1,0.764392864,3.97E-61,CA2,0.838024773
328,0.018003793,0.006600546,0.006382125,39051,1,0.852658476,2.50E-54,CA3,2.195034691
329,0.053093402,0.006567232,6.42E-16,39121,1,1.16321847,0.712943854,CA4,15.1928023
330,-0.051618743,0.006090285,2.42E-17,38118,1,1.744091087,1.22E-117,CA5A,16.61588533
331,0.098866552,0.006127511,2.25E-58,38717,2,0.014645186,6.43E-09,CA6,57.64751333
332,-0.004235093,0.006170748,0.492517497,34147,1,0.068009045,0.000431793,CA7,0.307578337
333,-0.003965156,0.006142913,0.518617519,33702,1,0.086834589,9.14E-06,CA8,0.285152816
334,-0.020088791,0.006529816,0.002096111,39157,1,0.570003184,9.70E-09,CA9,2.6785857
335,-0.006209972,0.006156808,0.313156923,33838,1,0.044363825,0.807768323,CABP2,0.504237984
336,-0.004782275,0.006146497,0.436545709,33653,1,0.153727694,0.286276046,CACNA1C,0.359970276
337,0.007478327,0.006120874,0.221801467,33663,1,0.057726131,1.26E-09,CACNA1H,0.654035586
338,0.001442952,0.006159251,0.814773726,33653,1,0.068070823,0.327175497,CACNB1,0.088962984
339,-0.005846391,0.006167209,0.343146195,34740,1,0.100429174,0.055217248,CACNB3,0.464520813
340,-0.002169322,0.006131225,0.723479352,33907,1,0.078897675,0.003319474,CACYBP,0.140573859
341,0.002053304,0.006140988,0.738109604,33838,1,0.050961248,0.895578201,CADPS,0.131879144
342,-0.042063024,0.00638614,4.56E-11,38703,1,0.018946118,2.25E-06,CALB1,10.34128898
343,-0.02789268,0.005994417,3.28E-06,38047,1,0.135705752,2.87E-10,CALB2,5.48403769
344,-0.010919347,0.005327727,0.040416877,38518,1,0.006817235,1.10E-93,CALCA,1.39343725
345,-0.006603835,0.006073802,0.276927067,34728,1,0.006405722,2.08E-50,CALCB,0.557634593
346,0.006993944,0.006809681,0.304399098,39023,1,1.123682826,7.80E-13,CALCOCO1,0.516556638
347,-0.006904247,0.006121826,0.259408874,33861,1,0.039520035,3.84E-17,CALCOCO2,0.586015171
348,-0.005704978,0.006157734,0.354206546,33663,1,0.139918792,0.0033565,CALY,0.450743417
349,-0.013090711,0.006581432,0.046704291,38061,1,0.583436241,3.85E-09,CAMKK1,1.330643214
350,0.00893439,0.006149755,0.146287366,33838,1,0.217890927,0.000191671,CAMLG,0.834793181
351,-0.000343492,0.006193142,0.955769716,34740,1,0.48602704,5.07E-08,CAMSAP1,0.019646735
352,-0.005094676,0.00646686,0.430811036,38640,1,0.643023421,1.19E-05,CANT1,0.36571318
353,-0.027380165,0.006423133,2.02E-05,38566,1,0.05585772,2.47E-08,CAPG,4.693762776
354,0.0467376,0.006169501,3.66E-14,34627,1,0.098955544,0.003249731,CAPN3,13.43604287
355,0.036764983,0.005848839,3.30E-10,34728,1,0.002263725,1.84E-138,CAPS,9.481600573
356,-0.004384737,0.006477851,0.498485323,38047,1,0.64466591,3.84E-51,CARHSP1,0.302347624
357,-0.013849132,0.006086868,0.022897295,33838,1,0.139648166,0.000379538,CASC3,1.640215826
358,-0.017026504,0.006550238,0.009343064,38047,1,0.229331032,0.499558457,CASP1,2.029510682
359,-0.006594109,0.006573091,0.315771962,38047,1,0.495519749,0.000468423,CASP10,0.500626435
360,-0.00417217,0.00673757,0.53576221,38749,1,0.441122303,0.472130307,CASP2,0.271027922
361,0.001895935,0.006868537,0.782525074,39121,1,1.159197609,0.926909895,CASP3,0.106501738
362,-0.010690827,0.006166062,0.082959503,34147,1,0.104049997,1.28E-16,CASP4,1.081133858
363,-0.006136989,0.00619729,0.322049224,34728,1,0.126544624,2.74E-05,CASP7,0.492077743
364,-0.00356268,0.006768247,0.598626125,39036,1,2.103245116,7.45E-22,CASP8,0.222844334
365,-0.006777291,0.006147319,0.270261279,33702,1,0.06737865,0.043943003,CASP9,0.568216172
366,0.003432866,0.006141429,0.576186785,33663,1,0.0582472,0.073745568,CASQ2,0.239436707
367,0.002453078,0.005969475,0.68112139,34240,1,0.019145409,2.92E-128,CAT,0.166775481
368,-0.045659753,0.006513793,2.43E-12,38626,1,0.10844413,1.48E-11,CBLIF,11.61486381
369,-0.002989692,0.006127021,0.625587024,33653,1,0.036384123,0.173236765,CBLN1,0.203712268
370,-0.066941862,0.006730625,2.80E-23,39157,1,0.478917662,0.04472115,CBLN4,22.55258107
371,-0.043808173,0.005970001,2.22E-13,33861,2,0.029423574,1.59E-51,CBS,12.65445315
372,-0.00086914,0.006139223,0.887419265,33663,1,0.036082109,0.026478634,CBX2,0.051871148
373,-0.009269097,0.006645948,0.163114654,38586,1,1.164872964,7.14E-13,CC2D1A,0.78750702
374,-0.015369428,0.006210158,0.013332635,34728,1,0.112407248,5.31E-11,CCAR2,1.875084009
375,-0.007209611,0.006187499,0.243950196,34627,1,0.067941552,0.759243862,CCDC134,0.612698828
376,0.003205068,0.0061494,0.60223072,33838,1,0.075025605,0.005245967,CCDC28A,0.220237094
377,-0.005695111,0.006204124,0.358648416,34740,1,0.088394155,3.00E-16,CCDC50,0.445331083
378,-0.053603308,0.005931101,1.67E-19,38687,1,0.067669912,0.000630064,CCDC80,18.77657672
379,-0.063871523,0.005927985,5.02E-27,33861,1,0.039886352,5.06E-74,CCER2,26.29918838
380,-0.030985714,0.006425329,1.42E-06,39166,1,0.016127416,9.61E-17,CCL11,5.84664286
381,-0.019208848,0.006738513,0.00436588,39097,1,1.06644413,0.004768847,CCL13,2.359928237
382,-0.025009673,0.006474272,0.000112217,38556,1,0.33146288,7.82E-06,CCL14,3.949940021
383,-0.040168411,0.006567595,9.68E-10,39121,1,0.581503523,4.25E-35,CCL15,9.014266354
384,-0.025924476,0.006147467,2.48E-05,39121,1,0.360011214,1.74E-39,CCL16,4.605511239
385,-0.014531623,0.006608729,0.027894295,38671,1,0.589345114,0.035364395,CCL17,1.554484618
386,-0.014144719,0.006183299,0.022168127,38159,1,0.118610459,4.89E-62,CCL18,1.654271001
387,-0.048989778,0.006677274,2.23E-13,39130,1,1.250058111,2.67E-63,CCL19,12.65167506
388,-0.003507772,0.006503571,0.589640903,38519,1,0.718310831,1.73E-08,CCL2,0.229412397
389,-0.076281352,0.006553496,2.91E-31,39166,1,0.768013458,1.28E-39,CCL20,30.53577904
390,-0.032508541,0.006544884,6.83E-07,38927,1,0.972364913,0.109269888,CCL21,6.165715203
391,-0.04679925,0.006251409,7.24E-14,38412,1,0.078620419,6.30E-06,CCL22,13.14016497
392,-0.013870455,0.006369714,0.029444562,38927,1,0.245103969,0.065473385,CCL23,1.530994908
393,-0.012772111,0.006647476,0.054695227,38863,1,0.337827348,9.95E-05,CCL24,1.262050573
394,-0.011617003,0.006668477,0.081502741,39166,1,0.4781023,1.64E-15,CCL25,1.088827785
395,-0.014502967,0.006628998,0.028689638,38749,1,0.880808083,6.61E-10,CCL26,1.542274926
396,-0.047365865,0.006360721,9.78E-14,38687,1,0.065734386,4.06E-09,CCL27,13.00987155
397,-0.028357805,0.006566807,1.58E-05,38618,1,1.919096946,7.38E-18,CCL28,4.80247728
398,-0.029959541,0.006145474,1.09E-06,38749,1,0.236833195,2.48E-68,CCL3,5.961750009
399,-0.028988176,0.00657908,1.06E-05,38798,1,3.020999444,4.34E-31,CCL4,4.976650979
400,-0.009979774,0.006671058,0.13466686,38818,1,1.001038388,0.329702308,CCL5,0.870739267
401,-0.020782775,0.006168215,0.000754236,38749,1,0.178457801,7.67E-76,CCL7,3.122492938
402,-0.018693235,0.006720453,0.00541269,39097,1,1.456021561,0.097920579,CCL8,2.26658685
403,-0.011722934,0.006498677,0.07125548,38636,1,1.201085022,0.000756451,CCN1,1.147181731
404,-0.014592306,0.006697037,0.029343633,38737,1,0.882607776,4.24E-27,CCN2,1.532486123
405,-0.013041012,0.006134438,0.033520432,39054,1,0.074812247,0.000834587,CCN3,1.47469039
406,-0.026810034,0.006670374,5.85E-05,39157,1,3.279874974,3.59E-11,CCN4,4.232934209
407,-0.02972639,0.005895901,4.63E-07,38843,1,0.588808049,9.68E-57,CCN5,6.334358583
408,0.013264357,0.006159141,0.031278157,34147,1,0.055615364,0.003464171,CCND2,1.504758851
409,-0.015376226,0.006149468,0.012409474,33702,1,0.124132575,9.55E-05,CCNE1,1.906246611
410,0.004569244,0.006592691,0.488265336,38586,1,0.145072739,9.77E-35,CCS,0.311344107
411,0.003267933,0.006593519,0.620159703,38061,1,1.183444623,0.00286095,CCT5,0.207496457
412,-0.025938359,0.006055632,1.85E-05,34650,1,0.087955747,0.000351887,CD101,4.733767218
413,0.011109034,0.006669979,0.095815594,38843,1,0.299403322,0.104374221,CD109,1.018563805
414,-0.001891187,0.006261121,0.762613789,37856,1,0.051691307,2.48E-19,CD14,0.117695346
415,-0.007133552,0.006628787,0.281867995,39166,1,0.643275326,0.035052778,CD160,0.549954234
416,-0.032755133,0.006376117,2.80E-07,38818,1,0.537869723,1.82E-18,CD163,6.552424919
417,-0.020533988,0.006696478,0.00216812,38843,1,0.263540457,0.0028707,CD164,2.663916691
418,0.000705647,0.006155252,0.90873006,33838,1,0.067823561,0.026012862,CD164L2,0.041565106
419,-0.002442579,0.006715661,0.716073704,38786,1,1.111909926,0.067376139,CD177,0.145042274
420,0.002460521,0.006496064,0.704859916,38977,1,0.07307442,0.008312341,CD1C,0.151897186
421,-0.01024131,0.006145111,0.095607544,33663,1,0.099241821,6.50E-06,CD2,1.01950784
422,-0.016819999,0.006438838,0.00899772,38749,1,0.678333687,5.08E-13,CD200,2.045867536
423,0.000267913,0.006622608,0.967731154,38617,1,1.025458782,1.81E-16,CD200R1,0.014245277
424,-0.031446488,0.006399471,8.96E-07,38019,1,0.325337615,0.195419916,CD207,6.047477099
425,0.09870402,0.00671082,7.73E-49,38854,1,0.451717333,0.048937687,CD209,48.11170205
426,-0.020764615,0.006385766,0.001148128,39166,1,0.151000986,2.03E-06,CD22,2.940009844
427,0.001516345,0.006124401,0.804452622,33702,1,0.063168128,8.66E-13,CD226,0.094499529
428,-0.011743207,0.006740302,0.081474759,39166,1,0.723933637,0.000143092,CD244,1.088976917
429,0.067517025,0.005826424,5.40E-31,34793,3,0.019285629,2.90E-37,CD248,30.26753501
430,-0.045069157,0.006468933,3.29E-12,38977,1,0.270394355,0.252616285,CD27,11.48298113
431,-0.023392563,0.006413801,0.000265439,38586,1,1.586738241,4.63E-26,CD274,3.576035517
432,-0.038326221,0.006430377,2.54E-09,38737,1,0.192678754,2.06E-13,CD276,8.594942196
433,-0.033551832,0.006375178,1.43E-07,38061,1,0.154209771,2.32E-07,CD28,6.845943527
434,-0.007783166,0.00663581,0.240841631,38687,1,2.362776223,1.23E-11,CD2AP,0.61826844
435,-0.034080269,0.005899648,7.69E-09,33976,1,0.03553259,4.57E-31,CD300A,8.114292439
436,-0.034944806,0.006441779,5.84E-08,39130,1,3.143025291,7.92E-14,CD300C,7.233651519
437,-0.057219514,0.006159871,1.63E-20,39020,1,0.099972469,6.99E-29,CD300E,19.7867271
438,-0.032103517,0.006428763,5.95E-07,39157,1,0.209909367,3.02E-05,CD300LF,6.225643746
439,0.055205541,0.006394033,6.15E-18,38843,1,0.031432999,0.001208005,CD300LG,17.21110842
440,-0.043565503,0.006099213,9.31E-13,38703,1,0.591209167,7.43E-11,CD302,12.03126339
441,-0.014390832,0.006734386,0.032610861,38977,1,0.756430663,2.46E-07,CD33,1.486637738
442,0.084631571,0.006650176,5.01E-37,39062,1,1.652693718,2.64E-11,CD34,36.30018649
443,-0.010475166,0.005949576,0.078305431,33702,1,1.453968105,9.51E-150,CD36,1.106208117
444,-0.060526238,0.005335795,8.91E-30,38703,3,0.019521792,2.57E-18,CD38,29.05012389
445,-0.000635125,0.006136816,0.91757134,33653,1,0.147369291,0.006860607,CD3D,0.03736016
446,0.001359758,0.006196576,0.826310915,34147,1,0.235092149,0.064811374,CD3E,0.082856511
447,-0.002570268,0.006154649,0.676231984,33702,1,0.061910159,0.020859157,CD3G,0.169904292
448,-0.051522143,0.00632589,3.92E-16,38681,1,0.46425161,1.30E-13,CD4,15.40706199
449,-0.007293173,0.006617342,0.270411901,38734,1,1.066900317,5.20E-15,CD40,0.567974199
450,-0.000348963,0.006849892,0.959370204,39166,1,0.984718247,0.105142966,CD40LG,0.018013774
451,-0.001977621,0.006421423,0.75810499,38424,1,0.58692958,1.55E-19,CD46,0.120270645
452,-0.032173288,0.006640957,1.27E-06,38863,1,0.397441687,0.94248527,CD48,5.895151104
453,-0.049308191,0.006435323,1.87E-14,39097,1,0.129428555,3.15E-07,CD5,13.72791017
454,0.021589406,0.006230544,0.000530645,37396,1,0.415881999,2.48E-05,CD55,3.275195558
455,0.025380565,0.006598858,0.000120154,38674,1,0.421562551,9.13E-06,CD58,3.920263433
456,0.00835891,0.005620382,0.136957444,37300,2,0.006166032,8.25E-35,CD59,0.863414358
457,-0.018637836,0.006117117,0.002314402,34577,1,0.039447482,1.26E-22,CD5L,2.635561147
458,-0.014590511,0.006571334,0.026402295,39096,1,0.300759242,0.017909157,CD6,1.578358324
459,0.001004116,0.006577665,0.87867081,38519,1,1.119523345,2.30E-12,CD63,0.056173801
460,0.000294453,0.006651229,0.964689046,38495,1,0.33307972,2.49E-05,CD69,0.015612653
461,-0.024786513,0.006010032,3.73E-05,33646,1,0.057331886,3.73E-23,CD7,4.42836721
462,0.006736002,0.006401589,0.292696429,38749,1,0.07372124,2.22E-15,CD70,0.533582575
463,-0.037972162,0.005732463,3.55E-11,33976,3,0.002341507,1.33E-60,CD72,10.45016004
464,-0.042454336,0.006225538,9.28E-12,39130,1,0.070304702,6.25E-31,CD74,11.032649
465,-0.019450946,0.006521458,0.002859807,39166,1,0.347843311,0.029780859,CD79B,2.543663276
466,-0.034075114,0.005869133,6.46E-09,34781,1,0.200016951,2.50E-50,CD80,8.189708998
467,-0.006892759,0.006181753,0.264851056,34147,1,0.068841619,0.261960427,CD82,0.576998291
468,-0.043675138,0.00620407,1.96E-12,38749,1,0.005057282,0.03628972,CD83,11.70824088
469,-0.009094497,0.006727781,0.176452784,38749,1,1.125411077,2.16E-14,CD84,0.753371484
470,0.016594387,0.00609124,0.006446953,34650,1,0.228142689,5.38E-08,CD86,2.190645473
471,-0.027384881,0.00669811,4.35E-05,39130,1,0.544043497,3.85E-16,CD8A,4.361376338
472,0.053529909,0.006276822,1.54E-17,37417,1,0.160232437,2.41E-15,CD93,16.81205127
473,0.043515314,0.005698836,2.30E-14,38843,2,0.027582589,9.50E-23,CD99,13.63919615
474,-0.004494085,0.006303836,0.475904062,38843,1,0.076330031,1.09E-09,CD99L2,0.322480588
475,0.022648156,0.005939983,0.000137621,34715,1,0.113990781,9.50E-62,CDA,3.86131541
476,0.001359266,0.006228877,0.827259,34728,1,0.1662062,0.49742734,CDAN1,0.082358499
477,-0.006198628,0.006133568,0.312211759,33516,1,0.059924181,0.71197142,CDC123,0.505550744
478,-0.00828807,0.006140364,0.177099358,33516,1,0.053875413,0.167775981,CDC25A,0.751783013
479,0.004637591,0.006203884,0.454748648,34581,1,0.470708987,5.69E-15,CDC26,0.342228584
480,-0.011732479,0.006584856,0.074800163,38061,1,0.564377787,0.941232021,CDC27,1.126097457
481,-0.00410211,0.006804908,0.546634375,38977,1,0.293611113,0.523097675,CDC37,0.262303061
482,0.000289595,0.006176538,0.962604102,34650,1,0.145885264,7.98E-10,CDC42BPB,0.016552292
483,-0.015204313,0.005742245,0.008105047,38586,1,1.171072767,1.25E-28,CDCP1,2.091244444
484,-0.004557594,0.006325504,0.471215002,37433,1,0.650784722,4.46E-13,CDH1,0.326780891
485,-0.001588112,0.005758317,0.782707341,39062,2,0.025735391,0.346225308,CDH15,0.106400593
486,0.006172328,0.006559936,0.346755385,38687,1,3.22067729,1.13E-15,CDH17,0.459976785
487,-0.032289237,0.005938841,5.45E-08,38687,1,0.01663934,5.41E-12,CDH2,7.263405197
488,-0.002368663,0.006184501,0.70172228,34147,1,0.067552314,0.059185423,CDH22,0.153834734
489,0.002890395,0.006146442,0.638175826,34728,1,0.010372235,1.04E-07,CDH23,0.195059651
490,-0.040122503,0.00663525,1.49E-09,39130,1,2.065212428,1.66E-12,CDH3,8.826751381
491,-0.018179689,0.006152895,0.003132345,33653,1,0.051040332,0.022797447,CDH4,2.504130381
492,0.072274564,0.006760833,1.23E-26,39121,1,0.621815117,1.79E-13,CDH5,25.90954871
493,0.01385675,0.006534741,0.033972418,38687,1,0.115019575,2.26E-10,CDH6,1.468873541
494,-0.016089406,0.006454328,0.012677924,38047,1,0.038142877,1.83E-05,CDHR1,1.896951848
495,-0.050386686,0.005158191,1.64E-22,38703,2,0.001370876,5.22E-61,CDHR2,21.78633244
496,-0.048711229,0.00627408,8.44E-15,38687,1,0.426728462,0.910920618,CDHR5,14.07371936
497,-0.019725401,0.006108987,0.001243803,33516,1,0.036575592,0.000109515,CDK1,2.905248274
498,-0.009798482,0.006205606,0.114351464,34740,1,0.082158407,0.003014892,CDK5RAP3,0.941758271
499,-0.011841415,0.006148093,0.054108965,33653,1,0.12564607,3.33E-05,CDKL5,1.266730774
500,-0.003444283,0.006664326,0.605282027,38703,1,0.657604097,0.201080504,CDKN1A,0.218042222
501,-0.001224306,0.006741873,0.855899702,38703,1,1.754529777,0.95071939,CDKN2D,0.067577125
502,0.035252073,0.006510782,6.19E-08,38703,1,0.030842518,4.13E-07,CDNF,7.208625983
503,0.015633501,0.006591209,0.017703093,38800,1,0.540693273,0.394896146,CDON,1.751950857
504,0.009896759,0.006687316,0.138900017,39029,1,1.402256304,0.001568384,CDSN,0.857297701
505,-0.010994546,0.006535559,0.092525385,38977,1,0.042552481,5.68E-75,CEACAM1,1.033739098
506,-0.008005992,0.005753024,0.164048093,34650,2,0.005781119,1.75E-74,CEACAM16,0.785028813
507,-0.005470755,0.006196567,0.377313471,34147,1,0.070656254,0.005002649,CEACAM18,0.423297689
508,-0.016061315,0.006032823,0.00776395,34650,1,0.033725136,1.28E-20,CEACAM19,2.109917273
509,-0.022870265,0.006176121,0.000213388,34147,1,0.122895322,7.37E-05,CEACAM20,3.670829434
510,-0.011882296,0.006621198,0.072727826,38749,1,0.971656349,1.19E-43,CEACAM21,1.138299396
511,-0.014976931,0.006591623,0.023085059,38061,1,0.220227357,0.637312997,CEACAM3,1.636669002
512,0.026559201,0.006203839,1.86E-05,37603,1,0.099380017,8.15E-11,CEACAM5,4.729462872
513,-0.00600904,0.005885273,0.307247332,34793,1,0.000746918,1.72E-22,CEACAM6,0.51251188
514,-0.043966426,0.006176667,1.11E-12,38118,1,1.172793919,8.15E-32,CEACAM8,11.95343969
515,-0.034662557,0.006095678,1.31E-08,33702,1,0.158379948,1.28E-22,CEBPA,7.883373557
516,-0.021604737,0.006454852,0.000817544,38118,1,0.296215482,2.36E-05,CEBPB,3.087488969
517,-0.001372893,0.00605984,0.820770319,34793,1,0.049814306,2.24E-35,CELA2A,0.085778357
518,-0.008828245,0.00673491,0.189926758,39060,1,0.535261219,4.52E-22,CELA3A,0.721413846
519,-0.032431143,0.005966817,5.51E-08,33976,2,0.032924241,8.05E-24,CELSR2,7.258881029
520,-0.025091879,0.006024926,3.13E-05,33702,1,0.220688937,2.82E-23,CEMIP2,4.505056761
521,-0.001137226,0.006101713,0.852149374,33653,1,0.108247106,7.14E-37,CEND1,0.06948427
522,-0.00744355,0.006082691,0.221063891,34147,1,0.028010715,3.87E-35,CENPF,0.655482189
523,-0.004738677,0.00617918,0.443159414,34147,1,0.094144171,0.143234919,CENPJ,0.353440021
524,-0.014257346,0.006117613,0.019783473,33663,1,0.203535902,2.43E-27,CEP112,1.703697471
525,-0.001810521,0.006131041,0.767763483,33516,1,0.048457317,0.129303565,CEP152,0.114772548
526,-0.015769693,0.006642714,0.017602266,38166,1,0.430127203,0.894281883,CEP164,1.754431408
527,0.001322723,0.006139836,0.829431097,33861,1,0.046508102,3.47E-12,CEP170,0.081219686
528,-0.015067996,0.00653106,0.021052992,38061,1,0.226316708,0.001682075,CEP20,1.676686168
529,-0.006711467,0.006180749,0.27754586,34147,1,0.081566994,0.02173254,CEP290,0.556665247
530,-0.003942273,0.006111694,0.51890724,33516,1,0.046469202,0.163326604,CEP350,0.28491027
531,-0.007451912,0.006517543,0.252895478,37935,1,0.344814403,0.000121858,CEP43,0.597058935
532,-0.001186226,0.006556255,0.856423183,38061,1,0.830170283,0.056520023,CEP85,0.067311585
533,-0.005394801,0.006584751,0.41262781,38047,1,0.408256848,0.152841943,CERT,0.384441505
534,-0.052987923,0.006159537,8.08E-18,38807,1,0.078309653,1.35E-11,CES1,17.09250656
535,-0.009562063,0.006454331,0.138482677,38703,1,0.21180511,1.67E-19,CES2,0.858604549
536,-0.011405409,0.006540818,0.081214412,38703,1,0.43292067,1.19E-25,CES3,1.090366898
537,0.004354022,0.006586067,0.508554818,38047,1,0.408674177,0.31859928,CETN2,0.293662227
538,0.001885024,0.006173922,0.76012397,34650,1,0.304543302,0.000187811,CETN3,0.119115572
539,-0.030128549,0.0054937,4.18E-08,34144,2,0.011304896,2.80E-92,CFB,7.378525123
540,-0.069029557,0.006456198,1.21E-26,38061,1,0.464987636,1.04E-09,CFC1,25.91691513
541,-0.035221136,0.005670562,5.32E-10,34773,2,0.007172409,6.47E-28,CFD,9.274351735
543,-0.014558186,0.00609887,0.016990446,34518,1,0.029340765,5.09E-05,CFHR2,1.769795229
544,0.003807798,0.006162771,0.53666436,34714,1,0.074944341,0.00012267,CFHR4,0.270297246
545,-0.004057955,0.00600666,0.499314519,34304,1,0.023738048,0.04200921,CFHR5,0.301625805
546,-0.03519422,0.005436339,9.68E-11,34773,2,0.010172617,3.56E-70,CFI,10.01418013
547,-0.015449253,0.005836845,0.008128202,34773,2,0.02121699,7.44E-10,CFP,2.090005495
548,0.016684993,0.005106289,0.001085816,38843,10,2.38E-05,1.40E-10,CGA,2.964243692
549,-0.004012761,0.005826118,0.49098282,34757,1,0.004538047,1.07E-23,CGB3_CGB5_CGB8,0.308933704
550,-0.013370059,0.006166065,0.030140589,33838,1,0.05147882,0.32811639,CGN,1.520848258
551,-0.013203637,0.006626453,0.046316134,38687,1,0.38986428,0.235988577,CGREF1,1.334267699
552,-0.006004298,0.006555665,0.359727936,38061,1,0.521813644,1.54E-20,CHAC2,0.444025835
553,0.029483932,0.005978577,8.19E-07,33976,1,0.082607213,0.74112188,CHAD,6.08647895
554,0.002877154,0.005447628,0.597399988,34728,2,0.025042494,2.98E-138,CHCHD10,0.22373479
555,-0.005254429,0.005986643,0.380116948,34627,1,0.15174322,2.00E-49,CHCHD6,0.420082766
556,0.002260374,0.00661306,0.732499847,38118,1,0.419719475,0.295545593,CHEK2,0.135192462
557,-0.021148787,0.005922379,0.000356107,34793,1,0.045625574,5.74E-34,CHGA,3.448419692
