coding,beta,se,pvalue,n,outlier_count,outlier_pvalue,heteroscedasticity_pvalue,protein,-LOG10P
713,-0.086866953,0.010625549,3.04582813373435e-16,36534,1,0.51318693,2.11013495076428e-18,CST7,15.51629461
714,-0.080454943,0.010060666,1.31288633237257e-15,36053,1,0.643663955,7.24461069563346e-36,CSTB,14.88177287
715,-0.003649808,0.009973484,0.714403891,32209,1,0.058738466,0.174597639,CTAG1A_CTAG1B,0.146056188
716,-0.073827402,0.009594759,1.46012797991424e-14,32374,1,0.06417827,6.63072457672765e-22,CTBS,13.83560908
717,-0.042718512,0.010653482,6.08887788512995e-05,35898,1,1.997165833,0.31401454,CTF1,4.215462736
718,-0.008381186,0.008736136,0.337379465,32859,1,0.002195121,2.51287367158791e-52,CTHRC1,0.471881355
719,0.002455319,0.010027516,0.806567776,32859,1,0.085981979,0.800921181,CTLA4,0.093359133
720,0.021377927,0.009889438,0.030649303,31803,1,0.159261338,0.005567333,CTNNA1,1.513579392
721,-0.026132296,0.010909886,0.016612409,36562,1,0.312442611,0.087173765,CTRB1,1.779567395
722,0.029035725,0.010715958,0.006740032,36460,1,0.409705517,9.45783035455806e-21,CTRC,2.171338057
723,0.008185666,0.009755289,0.401419143,32796,2,0.002322107,8.66127367258428e-29,CTRL,0.396401921
724,0.040421123,0.010318941,8.9754861244654e-05,36498,1,0.593492367,0.003497516,CTSB,4.04694202
725,-0.025170109,0.01052039,0.016738739,36398,1,0.089995657,1.36994847749339e-07,CTSC,1.776277254
726,-0.106605295,0.00910769,1.38128257133911e-31,34157,1,0.149773693,9.85879904524536e-69,CTSD,30.85971747
727,-0.023303209,0.00978366,0.017231713,32092,1,0.0282975,8.72357175204607e-36,CTSE,1.763671554
728,-0.027290971,0.010551009,0.009697339,36684,1,0.470837772,1.25772311369397e-07,CTSF,2.013347414
729,-0.036783244,0.010261736,0.000338167,35840,1,0.477662201,1.04974504836418e-23,CTSH,3.470869409
730,-0.010241949,0.010306868,0.320374848,36448,1,0.328518916,3.6260571527784e-09,CTSL,0.494341587
731,-0.106534383,0.010495617,3.55199777668973e-24,36881,1,0.166361387,0.077940809,CTSO,23.44952731
733,0.03442319,0.010244524,0.000779779,36757,2,0.001161749,8.01597952901367e-14,CTSV,3.108028244
734,-0.111998856,0.010205906,5.64270998174449e-28,36442,2,0.006748594,0.020868984,CTSZ,27.24851227
735,0.003717289,0.00989756,0.707234359,31950,1,0.059590349,9.15432763913465e-13,CUZD1,0.150436648
736,-0.057559607,0.009662073,2.59117361552865e-09,32510,1,0.124840232,8.84933471464603e-114,CWC15,8.586503487
737,0.031094668,0.010643454,0.003485839,36327,1,0.953611246,0.034092477,CX3CL1,2.457692654
738,-0.075044589,0.010706323,2.43544735692617e-12,36491,1,0.924043285,2.42542694296903e-46,CXADR,11.61342125
739,-0.045392477,0.010723823,2.31298739656715e-05,36469,1,0.395846062,1.56298879704145e-06,CXCL1,4.635826734
740,-0.054383575,0.010130999,8.0081440654231e-08,36653,1,0.286740543,2.16984251075497e-101,CXCL10,7.096468123
741,-0.05184086,0.010839661,1.73782914444667e-06,36824,1,4.095879247,1.36281873617635e-12,CXCL11,5.759992924
742,-0.005581306,0.01058292,0.59792738,35960,1,0.43964136,1.79773858272975e-09,CXCL12,0.223351559
743,-0.139675507,0.010771132,2.26784327692923e-38,36824,1,0.510353217,1.89270575925537e-22,CXCL13,37.64438696
744,0.10805752,0.009095703,1.72857515683696e-32,35960,3,0.003061089,3.25351601996906e-240,CXCL14,31.76231173
745,-0.079117312,0.010402895,2.90964247184051e-14,36789,1,0.222337862,0.875798815,CXCL16,13.53616037
746,-0.077788126,0.00859674,1.51758900443032e-19,36881,6,0.002902347,0.75329867,CXCL17,18.81884583
747,-0.027283044,0.010861841,0.012015151,36468,1,0.374196249,0.035019582,CXCL3,1.920270779
748,-0.02435199,0.010479661,0.020145019,36337,1,0.504281969,0.539315338,CXCL5,1.695832323
749,-0.051099941,0.011006092,3.44772729178863e-06,36881,1,1.377035908,0.8994101,CXCL6,5.462467093
750,-0.022956335,0.010612609,0.030538543,36356,1,1.359038424,3.74278417102141e-09,CXCL8,1.515151694
751,-0.052027248,0.009923414,1.58966662223285e-07,36653,1,0.6039726,9.28495014031751e-125,CXCL9,6.798693944
752,-0.024233343,0.009872874,0.014111921,31689,1,0.0472825,0.076723739,CYB5A,1.85041386
753,-0.035594136,0.009731386,0.000254929,32334,2,0.012852818,8.31605137980765e-84,CYB5R2,3.593581133
754,0.007578546,0.009912706,0.444558064,31776,1,0.15973788,0.008145098,CYP24A1,0.352071508
755,-0.00325267,0.009860549,0.741502598,31689,1,0.129545817,0.597345326,CYTH3,0.129887323
756,-0.053046676,0.009557863,2.87780056956185e-08,32859,2,0.025361849,3.70901753781538e-07,CYTL1,7.540939306
757,-0.037280916,0.009868857,0.000158612,32092,1,0.085449115,2.50417730258106e-06,DAAM1,3.799663763
758,-0.038708882,0.01106775,0.000470285,36880,1,1.309966803,0.620820487,DAB2,3.327638993
759,-0.051054281,0.010835193,2.46324878684155e-06,36653,1,1.245002388,3.43960109504104e-24,DAG1,5.608491722
760,0.001095251,0.009931569,0.912188208,31885,1,0.054257304,0.001833165,DAND5,0.039915546
761,-0.050386395,0.009860808,3.24422126635183e-07,31885,1,0.232763638,2.87268587526298e-06,DAPK2,6.488889533
762,-0.032067699,0.010890573,0.003236418,36491,1,1.187862375,0.550791869,DAPP1,2.489935364
763,-0.01550699,0.010795883,0.150902875,36270,1,0.818693685,1.96953453386517e-06,DARS1,0.821302487
764,0.010043055,0.009847222,0.307789541,32768,1,0.03955114,0.985288542,DBH,0.511746143
765,-0.06071804,0.010731463,1.54344508831885e-08,36384,1,0.516321439,2.31572378043913e-53,DBI,7.811508817
766,-0.018786633,0.009850957,0.05651828,31885,1,0.134335999,8.88694453275303e-17,DBN1,1.247811066
767,-0.03252455,0.010955205,0.002990929,36653,1,1.088164045,0.282387534,DBNL,2.524193829
768,-0.027976461,0.0104275,0.007300865,36684,1,0.449747176,0.95148866,DCBLD2,2.13662571
769,-0.039927236,0.009733496,4.10529422408291e-05,31950,1,0.015165804,8.15476378463863e-32,DCC,4.386655712
770,-0.003175046,0.00987755,0.747878639,31689,1,0.058532945,0.558534552,DCDC2C,0.126168871
771,0.016491507,0.009906164,0.095968077,31689,1,0.049789478,0.047318648,DCLRE1C,1.01787321
772,0.049678282,0.009841926,4.4953724406926e-07,35898,1,0.389191399,2.43785040811587e-14,DCN,6.347234321
773,-0.03226406,0.009920193,0.001145684,32092,1,0.160917654,0.00537556,DCTD,2.94093527
774,-0.026997266,0.01102403,0.01433207,36880,1,1.218516122,8.66463200778602e-09,DCTN1,1.84369107
775,-0.013060976,0.01085044,0.228702657,36465,1,0.532235649,0.008237624,DCTN2,0.640728789
776,-0.035205582,0.010654074,0.00095265,35813,1,0.377878581,0.634472167,DCTN6,3.021066627
777,0.020483412,0.010492738,0.050927909,36448,1,0.230181473,4.38309597514645e-19,DCTPP1,1.293044151
778,0.0063102,0.009881738,0.523106112,31803,1,0.139429222,0.129396787,DCUN1D1,0.281410205
779,0.015224126,0.009884907,0.123536561,31689,1,0.147164723,0.884018425,DCUN1D2,0.908204494
780,-0.06139424,0.009950365,6.89815879926582e-10,36684,1,0.04423446,2.30782452653938e-20,DCXR,9.161266812
781,-0.011268408,0.009937566,0.256836522,31776,1,0.165927499,0.013277536,DDA1,0.59034322
782,-0.095085299,0.010512815,1.57284389779984e-19,36465,1,0.917846937,7.63612042550796e-20,DDAH1,18.80331438
783,0.096371102,0.010588653,9.36173692760958e-20,36397,1,1.378952202,1.76700543354375e-31,DDC,19.02864357
784,-0.02422156,0.009951734,0.014942285,32799,1,0.138809913,1.75819525437286e-16,DDHD2,1.825582978
785,-0.01147873,0.009740479,0.238623446,32092,1,0.078636781,8.95018843547105e-46,DDI2,0.622286887
786,-0.052821776,0.010784674,9.72986949340042e-07,36824,1,0.201299362,0.325096796,DDR1,6.011892985
787,-0.065376219,0.009511916,6.39484936363286e-12,32859,1,0.06970551,4.13191925210473e-80,DDT,11.19416968
788,-0.010198034,0.009997762,0.307720963,32712,1,0.055420277,0.630111985,DDX1,0.511842917
789,0.02340849,0.009882544,0.017858066,31950,1,0.09205902,2.01360889122314e-08,DDX25,1.748165574
790,-0.011545589,0.009932367,0.245073329,31885,1,0.060509976,0.965579,DDX39A,0.610703949
791,0.013809221,0.009908576,0.16342896,31885,1,0.060705233,0.691393968,DDX4,0.786670984
792,-0.009254157,0.009960353,0.352844638,31950,1,0.067998856,0.484197677,DDX53,0.452416478
793,-0.021569025,0.010545871,0.040836732,35873,1,0.374344908,3.82492941801045e-13,DDX58,1.388949021
794,-0.043217177,0.010849223,6.80580011268091e-05,36491,1,1.113931717,0.07679722,DECR1,4.16712081
795,-0.051242755,0.010267515,6.04230097467185e-07,35724,1,0.802750162,5.36531360243599e-17,DEFA1_DEFA1B,6.218797646
796,-0.021184973,0.009858662,0.031652352,31636,1,0.049618103,0.056875941,DEFB103A_DEFB103B,1.499594007
797,-0.000548781,0.009213509,0.952504353,31803,1,0.155153729,9.85964901386048e-159,DEFB104A_DEFB104B,0.021133031
798,0.01690803,0.009904289,0.087805388,31803,1,0.114125428,1.89523024091815e-06,DEFB116,1.056478833
799,-0.018301012,0.009907179,0.064720553,31803,1,0.049064986,0.033702286,DEFB118,1.188957781
800,-0.058885521,0.009988483,3.77222347200233e-09,36147,1,0.460171149,5.12065996414624e-30,DEFB4A_DEFB4B,8.423402587
801,0.008694988,0.009880048,0.378836064,31776,1,0.119276615,0.071757256,DENND2B,0.421548684
802,-0.024665065,0.009878647,0.012536757,31885,1,0.077524258,1.86816274689052e-06,DENR,1.901814785
803,-0.052967318,0.011074806,1.73635702651918e-06,36881,1,0.848955568,5.05632250177327e-06,DFFA,5.760360971
804,-0.017395238,0.009815337,0.076362529,31803,1,0.081778239,4.9503552130643e-11,DGCR6,1.117119697
805,-0.038910836,0.009863799,8.00333979991909e-05,31885,1,0.052573404,1.79595884421804e-06,DGKA,4.096728744
806,0.004147973,0.010644036,0.696761237,35960,1,1.081468746,0.162493689,DGKZ,0.156916018
807,-0.016850817,0.009946515,0.090247928,31776,1,0.087043436,0.055965218,DHODH,1.044562763
808,-0.018600099,0.009920934,0.060824542,32702,1,0.053633837,1.86372879367259e-11,DHPS,1.215921149
809,-0.024444892,0.009990705,0.014419761,32796,1,0.072131006,0.309659651,DHRS4L2,1.841041953
810,-0.023061509,0.010839623,0.033383671,36328,1,0.720598645,0.526045009,DIABLO,1.476465913
811,0.028074921,0.009907243,0.00460302,31950,1,0.460358663,0.000190331,DIPK1C,2.336957141
812,0.082265099,0.009266502,7.17335815105965e-19,32092,1,0.087113698,8.51683725396723e-98,DIPK2B,18.14427749
813,-0.050822167,0.010965014,3.58266443445845e-06,36824,1,0.989671121,0.500770752,DKK1,5.445793868
814,0.048759388,0.010375124,2.6155676384654e-06,36849,1,0.011942551,1.19525160867648e-05,DKK3,5.582434045
815,-0.018505924,0.010440118,0.076307044,36261,1,1.960367146,5.38392119433422e-37,DKK4,1.117435372
816,-0.00370364,0.010497602,0.724234279,36465,1,0.556189193,1.27805034652828e-68,DKKL1,0.140120923
817,-0.023945454,0.010012099,0.016778352,32796,1,0.114814498,0.015873916,DLG4,1.775250703
818,0.01095294,0.009996098,0.273208717,32799,1,0.168471392,0.99732101,DLGAP5,0.563505448
819,0.03263824,0.010546455,0.001971517,36849,1,0.046473735,0.403054375,DLK1,2.705199374
820,-0.001696533,0.010249647,0.868534774,36684,1,0.068118169,0.000199271,DLL1,0.061212789
821,-0.010341623,0.009884527,0.295456465,32004,1,0.179576175,2.55979141049557e-14,DLL4,0.529506503
822,-0.027634765,0.009690069,0.004349146,32004,1,0.097244472,7.44011723934013e-103,DMD,2.361596019
823,0.08816805,0.009386071,6.1758185801305e-21,32004,2,0.037470786,4.77869405520284e-06,DMP1,20.20930547
824,0.01745813,0.009874471,0.077069443,31689,1,0.041260538,0.305085045,DNAJA1,1.113117782
825,-0.045720406,0.010957134,3.0175400711478e-05,36762,1,1.767927998,0.001753067,DNAJA2,4.520346954
826,-0.019347761,0.009947592,0.051787214,32796,1,0.036918508,1.31590607720773e-09,DNAJA4,1.285777456
827,-0.056791899,0.010717062,1.16983434600002e-07,36465,1,0.75326434,4.77360104231008e-07,DNAJB1,6.931875632
828,-0.041107511,0.009981419,3.82443150095356e-05,32712,1,0.128894244,3.98730145021698e-13,DNAJB14,4.417433113
829,-0.033990426,0.009743166,0.00048613,32092,1,0.029385748,1.44949864950719e-37,DNAJB2,3.313247589
830,-0.031120249,0.009862174,0.00160364,31783,1,0.079634115,4.85102778312963e-07,DNAJB6,2.794893241
831,-0.022410411,0.010630743,0.035031368,35898,1,0.793872741,0.737999768,DNAJB8,1.455542899
832,-0.027836855,0.010027619,0.00550603,32796,1,0.117139594,0.011214549,DNAJC21,2.259161416
833,-0.035985206,0.009799454,0.000240896,32004,1,0.068418855,8.61461282217231e-12,DNAJC6,3.618169703
834,-0.034106005,0.009878192,0.000555798,32712,1,0.076086878,1.09362831110846e-22,DNAJC9,3.255083255
835,0.116775109,0.010207472,2.96747400210064e-30,36399,1,0.329407247,4.31529427680643e-06,DNER,29.52761308
836,0.022763764,0.009924932,0.021820327,31803,1,0.305559005,0.283963547,DNLZ,1.661138737
837,-0.023971976,0.009984218,0.016356476,32712,1,0.119771898,1.92569561470765e-05,DNM1,1.786310262
838,-0.048691287,0.009817534,7.09821547771659e-07,32799,1,0.037790106,6.02255949726699e-57,DNM3,6.148850821
839,-0.03573864,0.010665386,0.000806316,36327,1,1.19679603,9.26018586527423e-42,DNMBP,3.093494984
840,-0.002273372,0.00981525,0.81683752,32796,1,0.035694796,1.52917631015337e-37,DNPEP,0.087864322
841,-0.040830902,0.010822105,0.000161604,36583,1,0.547332118,4.387676423465e-14,DNPH1,3.7915466
842,-0.011312911,0.009881751,0.252288752,31950,1,0.069015259,0.002345357,DOC2B,0.598102111
843,0.003827004,0.009907116,0.699285657,31803,1,0.164616545,0.321719488,DOCK9,0.155345379
844,-0.027073129,0.010012761,0.006857397,32796,1,0.096089282,0.002031745,DOK1,2.163840716
845,-0.029718315,0.010853096,0.006180011,36448,1,0.915390497,0.733290243,DOK2,2.209010718
846,0.010050108,0.010482897,0.337708841,36270,1,0.79836758,6.25994494593611e-07,DPEP1,0.47145757
847,-0.011272596,0.010762932,0.294943448,36465,1,1.682484726,0.002073653,DPEP2,0.530261247
848,-0.05725646,0.010454074,4.35566664755742e-08,36491,1,0.087817964,1.59522942145369e-18,DPP10,7.360945366
849,0.056698997,0.010534128,7.39559965465542e-08,35844,1,0.297624373,0.002742274,DPP4,7.131026607
850,0.02118569,0.010185705,0.037537702,36465,1,1.237173264,1.11531344531928e-30,DPP6,1.425532315
851,-0.055327186,0.010638497,1.99663342769631e-07,36199,1,0.624878832,0.00082102,DPP7,6.699701662
852,-0.04830035,0.009496536,3.67287909572952e-07,36849,2,0.001014372,0.665659398,DPT,6.434993368
853,-0.080852349,0.010528313,1.63642055966537e-14,36752,1,0.258105686,5.90939203763907e-40,DPY30,13.78610507
854,-0.046742321,0.010472626,8.09549414636974e-06,36327,1,0.04744594,2.56892284029437e-06,DRAXIN,5.091756637
855,-0.028526563,0.01087124,0.008692995,36465,1,2.078201137,0.015706765,DRG2,2.060830567
856,-0.052589656,0.009978674,1.37052434507679e-07,36154,1,0.169117807,2.75884627720672e-28,DSC2,6.863113246
857,-0.045873103,0.009867547,3.35031434996065e-06,32799,2,0.039953504,3.14842564482386e-14,DSCAM,5.474914443
858,0.112032414,0.010335657,2.46432235581879e-27,36562,1,1.549898501,1.05035249019878e-18,DSG2,26.60830248
859,-0.020546097,0.010358561,0.047320213,36756,1,0.038470089,2.41227829164574e-05,DSG3,1.32495331
860,-0.010871104,0.010393823,0.295605037,36400,1,0.593769787,3.64494349909671e-09,DSG4,0.52928817
861,-0.0305661,0.009902796,0.002026233,32092,1,0.054201458,6.98574691199316e-06,DTD1,2.693310521
862,0.001441844,0.009231533,0.875886672,32638,2,0.005377044,1.22602649377505e-156,DTNB,0.057552082
863,0.025509461,0.009853409,0.009632754,31950,1,0.074488487,0.071481649,DTX2,2.016249515
864,-0.007501685,0.009878862,0.447637755,36465,1,0.353177332,1.83779526688031e-16,DTX3,0.349073291
865,-0.051549857,0.009843437,1.64232192014555e-07,32845,1,0.069738573,5.82356013547426e-31,DTYMK,6.784541711
866,-0.019009535,0.010669746,0.074818109,35898,1,0.448971163,0.342152009,DUOX2,1.125993272
867,0.106979067,0.009821596,1.40015736191041e-27,32702,1,0.057206776,4.91076909765824e-06,DUSP13,26.85382315
868,0.013409125,0.009709957,0.167298934,31950,1,0.035850571,5.64743484696381e-52,DUSP29,0.776506826
869,0.001470552,0.010674077,0.890424105,35813,1,0.601696297,0.000159846,DUSP3,0.050403091
870,-0.038138443,0.010646311,0.000341014,35813,1,0.243421321,5.823859243958e-06,DUT,3.467227895
1056,-0.026798433,0.010869087,0.013684332,36464,1,0.796606575,4.47016844657729e-06,FIS1,1.863776411
1057,-0.04828223,0.0099789,1.3146153260333e-06,32799,1,0.090678443,2.87389757669404e-09,FKBP14,5.881201309
1058,-0.014951509,0.010995043,0.173888636,36697,1,1.64337056,0.130529509,FKBP1B,0.7597288
1059,-0.05883427,0.01075663,4.54069525456389e-08,36327,1,0.563628454,4.05498555387151e-15,FKBP4,7.342877644
1060,-0.055485901,0.010813342,2.89312627925068e-07,36327,1,1.016804131,0.00464804,FKBP5,6.53863261
1061,-0.023308768,0.010686972,0.029186574,35756,1,0.491356995,0.406108227,FKBP7,1.53481688
1062,-0.035109885,0.009970768,0.000430051,32712,1,0.126245719,2.86506955537092e-10,FKBPL,3.366480466
1063,-0.048687905,0.01060724,4.44612789267638e-06,35873,1,0.399946118,0.566740946,FLI1,5.352018049
1064,-0.04797406,0.01059288,5.94808734303208e-06,36327,1,1.031675778,0.002585536,FLRT2,5.225622663
1065,0.037515834,0.010663851,0.00043528,36407,1,0.458794296,0.000572875,FLT1,3.361231347
1066,0.006080249,0.010431853,0.559995105,35873,1,0.146783341,3.57530632850669e-19,FLT3,0.251815769
1067,-0.007539037,0.010555553,0.475092764,36881,1,0.06148777,0.00025177,FLT3LG,0.323221584
1068,-0.038733306,0.010503334,0.000226603,36684,1,0.328361436,0.012392736,FLT4,3.644734098
1069,-0.038510159,0.010379184,0.000207305,35813,1,0.358284532,4.44643822707237e-30,FMNL1,3.683389514
1070,-0.007310516,0.010636308,0.491887368,35873,1,0.329064778,0.02541242,FMR1,0.30813433
1071,-0.058814978,0.009582198,8.45522302962544e-10,32864,1,0.003598918,1.17975573502802e-10,FN1,9.072874932
1072,-0.06399054,0.009666897,3.65836945051966e-11,32796,1,0.043922982,5.14874291003594e-08,FNDC1,10.43671244
1073,-0.044434742,0.009886594,6.99911639777896e-06,32702,1,0.053731321,2.46823435260284e-31,FNTA,5.154956784
1074,-0.046163905,0.009786954,2.40500434621259e-06,31885,1,0.01866572,1.14409332773336e-12,FOLH1,5.618884134
1075,-0.009609829,0.01008241,0.340531455,36576,1,0.077390388,1.48312813136535e-10,FOLR1,0.467842765
1076,-0.097939757,0.010290593,1.87942696030553e-21,36824,1,0.178678752,0.043203089,FOLR2,20.72597455
1077,-0.072681579,0.010621904,7.89834590705077e-12,36622,1,0.567240114,4.22317163210353e-186,FOLR3,11.10246385
1078,0.014371267,0.009888315,0.146134163,31639,1,0.043794045,0.001701692,FOS,0.835248243
1079,-0.01915311,0.010668084,0.072603903,35813,1,0.519196097,0.000419671,FOSB,1.139040034
1080,-0.038436937,0.009828807,9.22421467684122e-05,31885,1,0.061842507,3.28378220163493e-05,FOXJ3,4.035070598
1081,-0.036349397,0.01086724,0.00082407,36491,1,0.404878076,0.290966447,FOXO1,3.084035811
1082,-0.030606324,0.010603224,0.003897714,35873,1,0.659591434,4.85140860133797e-05,FOXO3,2.409190016
1083,-0.008376929,0.009900206,0.397482793,31776,1,0.022223656,0.629754371,FRMD4B,0.400681667
1084,0.004856053,0.00994328,0.625287326,31950,1,0.161863816,7.02766405703337e-06,FRMD7,0.203920374
1085,-0.02718362,0.010172062,0.007534892,36200,1,0.151550464,5.61327727529593e-11,FRZB,2.122922987
1086,-0.010500079,0.007005817,0.13394427,32004,10,1.97362313510734e-05,0,FSHB,0.873075862
1087,-0.010277396,0.010504364,0.327886489,36587,1,0.237557332,2.33315976309922e-58,FST,0.484276478
1088,-0.081132654,0.009698957,6.24761126479577e-17,32004,1,0.021516065,6.34811170588043e-20,FSTL1,16.204286
1089,-0.110531304,0.009349641,3.44198120855652e-32,36407,1,0.01640489,8.82331281561751e-30,FSTL3,31.46319151
1090,-0.083152086,0.009150893,1.07603691735547e-19,32732,2,0.00107479,3.48942348618985e-96,FTCD,18.96817283
1091,-0.016898189,0.010781494,0.117045556,36722,1,0.523503982,0.021086625,FUCA1,0.931645072
1092,-0.089646309,0.009044793,4.01075585383487e-23,32092,1,0.002959779,1.7881760368594e-40,FUOM,22.39677377
1093,-0.10165717,0.00964632,6.25663915068475e-26,36684,3,0.008641414,2.06431196655011e-07,FURIN,25.20365889
1094,-0.053854037,0.010433653,2.46192972803572e-07,35810,1,0.323002762,1.27490973977027e-22,FUS,6.608724347
1095,0.018822834,0.009939181,0.058260354,32197,1,0.132876664,9.03945493872914e-07,FUT1,1.234626882
1096,-0.015185617,0.010284451,0.139801958,36824,1,0.794114656,0.006215634,FUT3_FUT5,0.854486745
1097,-0.040982,0.010782253,0.000144421,36327,1,0.627395683,0.016506542,FUT8,3.840369321
1098,-0.051666016,0.011011579,2.71555054122296e-06,36880,1,2.060681439,0.047928154,FXN,5.56614211
1099,-0.045343173,0.010688837,2.21986476511653e-05,35960,1,0.849559025,0.138935011,FXYD5,4.653673482
1100,-0.039894405,0.010851691,0.000236952,36501,1,0.980319352,0.541865566,FYB1,3.625339774
1101,0.011299934,0.009887291,0.253099247,31950,1,0.053518226,0.062354494,FZD10,0.596709146
1102,-0.003589921,0.009920313,0.717447285,31803,1,0.050956763,0.015677451,FZD8,0.144210003
1103,-0.016201329,0.009916836,0.102327365,32702,1,0.087472587,3.15794892876608e-17,GABARAP,0.990008211
1104,0.001252828,0.009942539,0.89972732,32262,1,0.285025982,0.08762229,GABARAPL1,0.045889092
1105,-0.001504537,0.009917709,0.879422872,31803,1,0.033307914,0.159771363,GABRA4,0.055802243
1106,-0.003963196,0.009902637,0.688999958,31689,1,0.052840843,0.021192209,GAD1,0.161780805
1107,0.006754152,0.009856339,0.493185047,31885,1,0.068215189,0.020022379,GAD2,0.3069901
1108,-0.007530514,0.009964499,0.449814004,32262,1,0.061836444,0.609554496,GADD45B,0.346967028
1109,-0.042037097,0.009852984,1.99193383295911e-05,32004,1,0.125223657,9.40389478678009e-09,GADD45GIP1,4.700725092
1110,0.000865064,0.009913288,0.930462938,31689,1,0.04718295,0.517074606,GAGE2A,0.031300921
1111,-0.013237109,0.01039631,0.202937152,36653,1,0.445301773,0.002376685,GAL,0.692638439
1112,-0.053197841,0.010404046,3.18367053440743e-07,36465,1,0.647807849,4.68416642250982e-10,GALNT10,6.497071882
1113,0.083495983,0.010761319,8.78707841796394e-15,36880,1,1.593830237,0.002374542,GALNT2,14.0561555
1114,-0.030533651,0.010567664,0.003862733,35960,1,1.900970994,8.7669536045835e-06,GALNT3,2.41310529
1115,0.010558457,0.00965293,0.274046956,32845,2,0.008197153,4.92528603376641e-19,GALNT5,0.562175017
1116,-0.027295566,0.010745348,0.011082339,36465,1,0.48063819,0.538659023,GALNT7,1.955368577
1117,0.017263467,0.009899884,0.081202773,31776,1,0.260248069,0.081234375,GAMT,1.090429138
1118,-0.078171448,0.009652238,5.75018279730679e-16,31384,1,0.061880145,3.95449169477363e-60,GAPDH,15.24031835
1119,0.01239967,0.009948803,0.212645608,32799,1,0.059008568,1.76644937264354e-20,GART,0.672343583
1120,-0.041537504,0.009777358,2.15967585352118e-05,32262,1,0.180116182,1.0085899871547e-25,GAS2,4.665611427
1121,-0.0198173,0.010629693,0.062282781,36616,1,2.21317148,0.27952534,GAS6,1.205632005
1122,-0.046349497,0.009681594,1.69730358485307e-06,31776,1,0.115366375,0.000168026,GASK1A,5.770240472
1123,-0.041373519,0.00951734,1.38318988825059e-05,32796,1,0.018730462,4.0008420367194e-47,GAST,4.859118195
1124,0.008394286,0.009933531,0.39809181,31689,1,0.057646935,0.815068916,GATA3,0.400016757
1125,-0.035759219,0.009818075,0.000270763,32004,1,0.085731497,1.11895353563164e-19,GATD3,3.567410259
1126,-0.034914644,0.009858824,0.000398484,31950,1,0.076875547,0.000798354,GBA,3.399589171
1127,-0.076608607,0.00972932,3.54055209613982e-15,32733,1,0.086758741,6.62723132406304e-12,GBP1,14.45092901
1128,-0.011824588,0.010660806,0.267366625,35960,1,0.463704692,0.001932692,GBP2,0.572892806
1129,-0.015201969,0.010647675,0.153379291,35813,1,0.428602142,0.00145179,GBP4,0.814233275
1130,-0.002769511,0.009892735,0.779514597,31776,1,0.053884343,0.035644164,GBP6,0.108175748
1131,-0.004453019,0.009990823,0.655809002,32864,1,0.112887603,2.05329162810009e-06,GC,0.183222626
1132,-0.041451635,0.009949513,3.10515433665882e-05,32796,1,0.146716082,3.23673390558186e-05,GCC1,4.507916809
1133,-0.054713467,0.010429245,1.56184632384854e-07,35873,1,0.163282238,3.33310951136217e-08,GCG,6.8063617
1134,-0.071689357,0.008972563,1.39718026296885e-15,31316,3,4.36163234467728e-05,1.72064047373768e-151,GCHFR,14.85474756
1135,-0.014226885,0.009833131,0.147953957,31776,1,0.355628066,6.14056140446448e-24,GCLM,0.829873415
1136,-0.026592363,0.010402311,0.010580468,36465,1,1.192990885,1.76224959753411e-09,GCNT1,1.975495139
1137,-0.139383912,0.008540507,1.14659703507376e-59,36849,1,0.053994792,5.89272151543981e-51,GDF15,58.94058919
1138,-0.050987271,0.010043912,3.86471576217477e-07,36448,2,0.025093712,7.81734955253254e-27,GDF2,6.412882442
1139,-0.033578839,0.01017793,0.000970618,35813,1,0.040071034,1.17749770685599e-19,GDNF,3.012951666
1140,-0.024677856,0.009982329,0.01343519,32845,1,0.360449723,2.96501062893e-09,GET3,1.871756177
1141,-0.035357451,0.009637937,0.000244264,35811,2,0.0474996,0.002602575,GFAP,3.612140237
1142,-0.055374455,0.01042333,1.08745990119464e-07,35873,1,0.175193528,2.22645522706766e-36,GFER,6.963586748
1143,0.012721574,0.010676545,0.233447962,35873,1,0.405868827,3.45056189289937e-09,GFOD2,0.631809913
1144,-0.143937877,0.00987189,5.08373593463283e-48,36814,1,0.013426835,2.01057141380101e-05,GFRA1,47.29381702
1145,-0.034637979,0.010758088,0.001284304,36465,1,0.966135678,0.996394019,GFRA2,2.891332106
1146,0.010778254,0.010227449,0.291956128,36212,1,0.260783919,2.45068920512851e-15,GFRA3,0.534682405
1147,-0.023394629,0.009450497,0.013310452,31813,1,0.29581967,7.71558334819318e-79,GFRAL,1.87580721
1148,-0.010814578,0.010622751,0.308657213,35813,1,0.715771246,0.38620235,GGA1,0.510523569
1149,-0.035031767,0.010010384,0.000466674,32845,1,0.061135991,1.4786317373977e-17,GGACT,3.330986017
1150,-0.039569589,0.009996739,7.56601771168812e-05,32785,1,0.074691977,7.82736214546244e-16,GGCT,4.121132646
1151,-0.135749961,0.009617272,4.04204538804932e-45,35912,1,0.15131503,1.62965697910372e-49,GGH,44.39339881
1152,-0.102310576,0.009386862,1.28067284999067e-27,36501,1,0.001493231,3.92195016816235e-64,GGT1,26.8925618
1153,0.003639236,0.010546936,0.73005767,36327,1,0.481518549,0.000748721,GGT5,0.136642832
