coding,beta,se,pvalue,n,outlier_count,outlier_pvalue,heteroscedasticity_pvalue,protein,-LOG10P
692,-0.011097092,0.011353475,0.328372004,24194,1,0.034813195,9.07E-05,CRYGD,0.483633877
693,-0.02290315,0.011214526,0.041135405,23442,1,0.095687164,1.00E-06,CRYM,1.385784218
694,-0.012869378,0.011236368,0.25208305,23578,1,0.160682998,1.85E-10,CRYZL1,0.598456355
695,-0.040476288,0.011202302,0.000303061,23437,1,0.350193297,0.212294137,CSDE1,3.518470534
696,-0.093066534,0.011629602,1.27E-15,27100,1,0.749626072,7.62E-10,CSF1,14.89720264
697,-0.021496184,0.010889894,0.048397969,24220,1,0.002859119,1.12E-37,CSF1R,1.315172866
698,-0.006634313,0.011169973,0.552556841,23437,1,0.054811803,1.99E-10,CSF2,0.25762304
699,-0.039420247,0.012111975,0.001136726,26841,1,0.212858842,0.053069808,CSF2RA,2.94434435
700,-0.01457358,0.011132449,0.19051049,23501,1,0.291018722,0.038475445,CSF2RB,0.720081105
701,-0.082986095,0.01173236,1.55E-12,26565,1,0.54250248,5.95E-14,CSF3,11.80944593
702,-0.064999983,0.010958131,3.04E-09,23501,1,0.020784854,4.04E-23,CSF3R,8.517021524
703,0.016429245,0.011416716,0.150148773,24220,1,0.185221944,0.118469106,CSH1,0.823478214
704,-0.02199168,0.011275262,0.051136013,23501,1,0.092895007,0.019413153,CSNK1D,1.291273135
705,0.002414373,0.011358359,0.831669227,24221,1,0.169717593,6.15E-08,CSNK2A1,0.080049368
706,0.0894915,0.010446693,1.13E-17,24231,1,0.001219994,6.88E-61,CSPG4,16.94714161
707,-0.045575865,0.011210611,4.81E-05,23442,1,0.03356702,4.30E-13,CSPG5,4.317835683
708,0.075618129,0.011037361,7.51E-12,23437,1,0.086436798,1.46E-29,CSRP3,11.12437759
710,-0.080336337,0.010728652,7.21E-14,26975,3,0.002604795,4.25E-06,CST3,13.14229634
711,-0.022089779,0.011724988,0.059577025,26588,1,0.901807112,0.000682994,CST5,1.22492119
712,-0.0568109,0.011365358,5.81E-07,26257,1,0.270429555,3.75E-15,CST6,6.235682221
713,-0.081046973,0.012157787,2.67E-11,27009,1,0.429068211,8.18E-11,CST7,10.5727417
714,-0.067161038,0.011457276,4.63E-09,26627,1,0.456845743,8.74E-24,CSTB,8.334339283
715,-0.006680667,0.011399867,0.557860762,23757,1,0.121429767,0.35872763,CTAG1A_CTAG1B,0.253474185
716,-0.057523363,0.010932457,1.44E-07,23890,1,0.048652294,5.80E-13,CTBS,6.841766196
717,-0.01110398,0.01207073,0.357628398,26518,1,0.171983534,0.461158894,CTF1,0.446568003
718,0.001537437,0.009914517,0.876767992,24231,1,0.001287515,2.75E-45,CTHRC1,0.057115313
719,-0.014918593,0.011455184,0.192811126,24231,1,0.063603349,0.56363322,CTLA4,0.714867909
720,-0.004705997,0.011310734,0.677366464,23442,1,0.329550546,0.010860921,CTNNA1,0.169176309
721,-0.048947722,0.012418118,8.11E-05,27052,1,0.261698739,0.122822053,CTRB1,4.090814398
722,0.006265649,0.012168108,0.606610451,26959,1,0.277653425,2.88E-16,CTRC,0.217090112
723,0.003255324,0.011085777,0.769028839,24194,2,0.002437683,3.55E-22,CTRL,0.114057373
724,0.039187644,0.011844197,0.000938884,26974,1,0.615984659,0.035774822,CTSB,3.027387995
725,-0.01744179,0.011986185,0.145637271,26913,1,0.072454973,5.21E-07,CTSC,0.836727468
726,-0.084667428,0.010451565,5.70E-16,25336,1,0.110030683,1.11E-56,CTSD,15.2442969
727,-0.026028415,0.01113472,0.019416793,23689,1,0.01944446,2.84E-21,CTSE,1.711822502
728,-0.041872144,0.01203098,0.000501527,27136,1,0.392001498,3.80E-06,CTSF,3.299705792
729,-0.016083853,0.011652458,0.167506865,26482,1,0.090160496,3.44E-14,CTSH,0.775967388
730,-0.021913474,0.011734651,0.061854402,26924,1,0.597661298,6.43E-07,CTSL,1.208629386
731,-0.116601119,0.011981276,2.40E-22,27250,1,0.474634655,0.241426416,CTSO,21.62047968
733,0.058507449,0.011640784,5.04E-07,27171,2,0.000763,1.89E-10,CTSV,6.297741879
734,-0.113594561,0.011667598,2.31E-22,26931,1,0.054421757,0.094379232,CTSZ,21.63687819
735,-0.006709068,0.011279036,0.551965289,23599,1,0.044766325,1.56E-11,CUZD1,0.258088233
736,-0.063912143,0.011042169,7.21E-09,23981,1,0.075355739,5.87E-88,CWC15,8.141977818
737,0.036768029,0.012147782,0.00247451,26841,1,0.737256786,0.105939881,CX3CL1,2.606510804
738,-0.078923113,0.012189,9.65E-11,26957,1,0.648386908,3.79E-40,CXADR,10.01557031
739,-0.028904648,0.012164664,0.017502928,26960,1,0.302281251,0.001870196,CXCL1,1.756889305
740,-0.07325263,0.011580421,2.56E-10,27100,1,0.218632072,2.87E-78,CXCL10,9.591321346
741,-0.033507864,0.012245681,0.006217457,27216,1,3.241924599,1.06E-08,CXCL11,2.206387235
742,-0.01732327,0.012103203,0.152357082,26565,1,0.641739475,1.74E-08,CXCL12,0.817137353
743,-0.166767772,0.012350806,2.05E-41,27216,1,0.889299472,3.24E-14,CXCL13,40.68750828
744,0.107007568,0.010428927,1.18E-24,26565,4,0.002524726,3.78E-160,CXCL14,23.92866723
745,-0.058600703,0.011881351,8.18E-07,27189,1,0.170579873,0.251837767,CXCL16,6.087216528
746,-0.061414858,0.009799541,3.73E-10,27250,5,0.002324818,0.968101483,CXCL17,9.427938598
747,-0.007565804,0.012310147,0.538824742,26955,1,1.32179654,0.254850317,CXCL3,0.26855247
748,-0.005259805,0.011918307,0.658983862,26834,1,0.973611091,0.439158501,CXCL5,0.181125221
749,-0.030534215,0.012501729,0.014596312,27250,1,1.326214569,0.694831633,CXCL6,1.83575686
750,-0.009931943,0.012094123,0.411527919,26864,1,1.200194508,2.68E-07,CXCL8,0.385600696
751,-0.065827852,0.011356075,6.84E-09,27100,1,0.396516745,1.12E-103,CXCL9,8.165077532
752,-0.014297406,0.011207624,0.202079302,23351,1,0.03050089,0.143769266,CYB5A,0.694478166
753,-0.010520928,0.011015423,0.339532366,23842,2,0.008544074,4.36E-64,CYB5R2,0.46911882
754,-0.003209284,0.011338015,0.777137036,23437,1,0.117609906,0.075600608,CYP24A1,0.109502394
755,-0.006224839,0.011261199,0.580427018,23351,1,0.053715927,0.917206244,CYTH3,0.23625238
756,-0.093538386,0.010895922,9.64E-18,24231,1,0.01339616,4.08E-09,CYTL1,17.01570333
757,-0.010059692,0.011202159,0.369187396,23689,1,0.051809604,0.000194509,DAAM1,0.432753134
758,-0.020560324,0.012564932,0.101782929,27259,1,0.824320135,0.52165987,DAB2,0.992325054
759,-0.032163551,0.012281468,0.008827103,27100,1,0.846555024,1.91E-18,DAG1,2.054181782
760,-0.001614092,0.011276322,0.886180882,23501,1,0.034461132,0.002235721,DAND5,0.052477623
761,-0.031510061,0.011225623,0.005005007,23501,1,0.027827338,1.47E-05,DAPK2,2.300595315
762,-0.01115198,0.012392653,0.368188729,26957,1,2.617040052,0.283260344,DAPP1,0.43392951
763,-0.000600633,0.012288007,0.961015594,26799,1,0.57409919,3.26E-08,DARS1,0.017269565
764,0.006001978,0.01123549,0.593209384,24171,1,0.027111922,0.67317947,DBH,0.226791988
765,-0.035979105,0.012142229,0.00304786,26918,1,0.365447263,6.87E-40,DBI,2.516005009
766,-0.003590237,0.011183249,0.748185213,23501,1,0.089490647,1.30E-11,DBN1,0.125990879
767,-0.01149463,0.012404559,0.354118853,27100,1,0.728958943,0.320572258,DBNL,0.450850952
768,-0.049625396,0.01192608,3.18E-05,27136,1,0.684408355,0.616856963,DCBLD2,4.497956861
769,-0.087267193,0.011100988,3.97E-15,23599,1,0.012080293,7.53E-27,DCC,14.401595
770,-0.00487818,0.0112972,0.66588762,23351,1,0.047558994,0.496401072,DCDC2C,0.17659906
771,0.010909404,0.011358903,0.336849974,23351,1,0.117302753,0.000120764,DCLRE1C,0.472563481
772,0.043449142,0.011224668,0.000108711,26518,1,0.265187106,7.28E-09,DCN,3.963726472
773,-0.001034875,0.011249323,0.926703226,23689,1,0.123866328,0.015091937,DCTD,0.033059325
774,-0.013909312,0.012501247,0.26587549,27259,1,0.8089409,1.32E-07,DCTN1,0.575321697
775,0.010666599,0.012272259,0.384765467,26960,1,0.365334568,0.006982824,DCTN2,0.414803913
776,-0.012689553,0.012057683,0.292623836,26501,1,0.246875183,0.402333547,DCTN6,0.533690301
777,0.054251227,0.012024572,6.46E-06,26924,1,0.241658925,3.06E-12,DCTPP1,5.189882287
778,-0.023864752,0.011279246,0.034371418,23442,1,0.11960368,0.112302174,DCUN1D1,1.463802546
779,-0.00702153,0.011267294,0.53317363,23351,1,0.138510087,0.724887797,DCUN1D2,0.273131339
780,-0.05651504,0.01128912,5.59E-07,27136,1,0.335654513,1.64E-10,DCXR,6.252768116
781,-0.012632899,0.011333669,0.265018514,23437,1,0.041627464,0.216382999,DDA1,0.576723785
782,-0.080604289,0.011967211,1.67E-11,26960,1,0.790932441,1.61E-13,DDAH1,10.77797437
783,0.084024743,0.012057137,3.27E-12,26878,1,0.61690242,2.99E-19,DDC,11.485655
784,-0.002431432,0.011309813,0.829781381,24221,1,0.105372218,1.21E-13,DDHD2,0.081036314
785,-0.013902321,0.011139701,0.212044283,23689,1,0.072198162,2.17E-43,DDI2,0.673573433
786,-0.04660944,0.012281562,0.000147919,27216,1,0.125581913,0.18382411,DDR1,3.829975577
787,-0.055021466,0.010930015,4.84E-07,24231,1,0.058744253,1.05E-58,DDT,6.315293661
788,-0.005454995,0.011368311,0.631343972,24124,1,0.104264299,0.479732847,DDX1,0.199733962
789,0.006396781,0.011286651,0.570885142,23599,1,0.113693458,2.14E-05,DDX25,0.24345126
790,-0.012865665,0.011341802,0.256655942,23501,1,0.108100659,0.435940241,DDX39A,0.590648677
791,-0.006374602,0.011258002,0.571243864,23501,1,0.046719576,0.786573202,DDX4,0.243178452
792,-0.015755931,0.011375542,0.166043926,23599,1,0.046998089,0.136421065,DDX53,0.779777007
793,-0.020854144,0.012046098,0.083428629,26511,1,0.263978299,4.42E-14,DDX58,1.078684895
794,-0.024988571,0.012304341,0.042277534,26957,1,0.143471723,0.339494807,DECR1,1.373890349
795,-0.070436885,0.011719465,1.88E-09,26405,1,0.17562655,4.50E-12,DEFA1_DEFA1B,8.726606527
796,-0.016361114,0.01122268,0.144892161,23331,1,0.033822901,0.024525135,DEFB103A_DEFB103B,0.83895511
797,-0.001383937,0.010513396,0.895273659,23442,1,0.123424038,2.56E-116,DEFB104A_DEFB104B,0.048044193
798,-0.013897336,0.011258468,0.217070147,23442,1,0.205636857,6.03E-05,DEFB116,0.6633999
799,-0.020835666,0.011275942,0.064644133,23442,1,0.030925416,0.194151691,DEFB118,1.189470884
800,-0.054788122,0.011336533,1.35E-06,26715,1,0.280356304,1.09E-24,DEFB4A_DEFB4B,5.868645427
801,0.010658109,0.011300113,0.345595471,23437,1,0.0361198,0.078687472,DENND2B,0.461431957
802,-0.001503896,0.011253803,0.893692774,23501,1,0.345947677,0.000412616,DENR,0.048811753
803,-0.029355449,0.012558174,0.019417436,27250,1,1.625978432,1.66E-06,DFFA,1.711808115
804,-0.017260075,0.011196024,0.123178149,23442,1,0.24179483,2.75E-12,DGCR6,0.909466325
805,-0.014956328,0.011211569,0.182214019,23501,1,0.185349736,5.79E-07,DGKA,0.739418212
806,-0.010636613,0.012135072,0.380756238,26565,1,0.787255462,0.221137395,DGKZ,0.419352972
807,-0.032198076,0.011328907,0.004485381,23437,1,0.065952363,0.173881416,DHODH,2.348200624
808,-0.004257006,0.011359028,0.707835917,24120,1,0.044489079,1.11E-08,DHPS,0.150067404
809,-0.009272815,0.01134705,0.413821891,24194,1,0.053572669,0.46385978,DHRS4L2,0.38318654
810,-0.00428358,0.012302938,0.72771125,26831,1,0.461077169,0.94953914,DIABLO,0.138040911
811,0.007608382,0.01132601,0.501741903,23599,1,0.183214659,0.104188841,DIPK1C,0.299519627
812,0.089510943,0.010570203,2.63E-17,23689,1,0.239714784,1.91E-66,DIPK2B,16.57936013
813,-0.026419807,0.012433417,0.033603687,27216,1,3.285630209,0.612352932,DKK1,1.473613069
814,-0.016581121,0.011860209,0.162110578,27233,1,0.008261739,0.001151965,DKK3,0.790188647
815,0.001996627,0.011931082,0.867098528,26796,1,1.254857364,3.04E-23,DKK4,0.061931551
816,-0.009143487,0.011973226,0.445075888,26960,1,0.403632024,5.53E-59,DKKL1,0.351565933
817,-0.022422516,0.011421544,0.049637026,24194,1,0.092523516,0.170392735,DLG4,1.30419425
818,-0.0115213,0.01144834,0.314246257,24221,1,0.089518247,0.142628414,DLGAP5,0.502729887
819,0.023291049,0.012046704,0.0531978,27233,1,0.038849872,0.528480183,DLK1,1.274106324
820,-0.023278238,0.011653193,0.045771683,27136,1,0.176815761,0.008480313,DLL1,1.339403115
821,-0.013542,0.01128281,0.230060958,23578,1,0.115848302,1.01E-10,DLL4,0.638157077
822,-0.012463709,0.011032164,0.258588432,23578,1,1.036436512,3.87E-69,DMD,0.587390907
823,0.091915684,0.010693729,8.81E-18,23578,1,0.030011593,7.26E-05,DMP1,17.05485602
824,0.011225705,0.011278685,0.319599407,23351,1,0.031827554,0.785723412,DNAJA1,0.495394035
825,-0.028603863,0.012446703,0.021563231,27158,1,0.922068419,0.009606774,DNAJA2,1.666286171
826,-0.015573025,0.011371503,0.170862595,24194,1,0.204497966,2.85E-12,DNAJA4,0.767353002
827,-0.034956663,0.012189739,0.004137722,26960,1,2.649211238,2.75E-05,DNAJB1,2.383238713
828,-0.016071317,0.011321279,0.155746641,24124,1,0.166728176,5.01E-09,DNAJB14,0.807581311
829,-0.021454071,0.011079936,0.052842944,23689,1,0.021587242,1.18E-33,DNAJB2,1.277012998
830,-0.000332119,0.011207657,0.976359822,23461,1,0.050929615,5.97E-05,DNAJB6,0.010390101
831,0.000642428,0.012101109,0.957661911,26518,1,0.685097429,0.840097321,DNAJB8,0.018787786
832,-0.015820686,0.011400108,0.165221009,24194,1,0.085456309,0.221075607,DNAJC21,0.78193473
833,-0.02250628,0.011132347,0.043218505,23578,1,0.042487461,1.68E-07,DNAJC6,1.36433026
834,-0.018792552,0.011223995,0.09408083,24124,1,0.138268179,3.97E-20,DNAJC9,1.026498858
835,0.158979246,0.011673894,4.30E-42,26910,1,0.146074322,2.55E-05,DNER,41.36682852
836,0.005637476,0.011320738,0.618504363,23442,1,0.239489161,0.720743018,DNLZ,0.208657232
837,-0.009440948,0.011332671,0.404811519,24124,1,0.063889456,1.87E-05,DNM1,0.392747138
838,-0.029723246,0.011161401,0.007748967,24221,1,0.028347253,5.52E-39,DNM3,2.110756191
839,-0.019233616,0.012085017,0.111503066,26841,1,0.759025112,7.00E-29,DNMBP,0.952713189
840,0.011676671,0.011208299,0.297520406,24194,2,0.023352315,1.00E-27,DNPEP,0.526483242
841,-0.04042219,0.012305047,0.001021088,27049,1,0.481326251,2.09E-15,DNPH1,2.990936812
842,-0.026838244,0.011243271,0.016992039,23599,1,0.052649068,0.01057402,DOC2B,1.769754502
843,0.011086264,0.011324556,0.327610838,23442,1,0.125753497,0.578786263,DOCK9,0.48464174
844,-0.009063247,0.011392924,0.426321554,24194,1,0.077409559,4.81E-05,DOK1,0.370262709
845,-0.007883016,0.01232808,0.522544914,26924,1,0.643283321,0.761279131,DOK2,0.281876375
846,-0.009562949,0.011965904,0.424191281,26799,1,0.646399626,1.05E-06,DPEP1,0.372438263
847,0.011350839,0.012279482,0.355299673,26960,1,1.154714048,0.302724897,DPEP2,0.449405192
848,-0.075829791,0.011911568,1.97E-10,26957,1,0.060088591,1.75E-15,DPP10,9.705392561
849,0.118191068,0.012000585,7.59E-23,26500,1,0.331128702,5.29E-07,DPP4,22.1194727
850,0.002814362,0.011579237,0.807966593,26960,1,0.415104626,2.73E-27,DPP6,0.092606596
851,-0.026554419,0.0121086,0.028314424,26760,1,0.490015631,0.000263864,DPP7,1.547992268
852,-0.053621768,0.010841587,7.62E-07,27233,1,0.038728304,0.118897968,DPT,6.117868711
853,-0.061069098,0.011973714,3.41E-07,27160,1,0.177642344,2.80E-29,DPY30,6.466658699
854,-0.075872601,0.011955615,2.24E-10,26841,1,0.03851249,0.004620809,DRAXIN,9.649291139
855,-0.00521609,0.012360686,0.673035457,26960,1,1.419182563,0.022884804,DRG2,0.171962055
856,-0.082341584,0.011303211,3.31E-13,26739,1,0.095135041,6.71E-17,DSC2,12.48007772
857,-0.058815455,0.011175911,1.43E-07,24221,2,0.022536638,6.11E-13,DSCAM,6.844163446
858,0.080006347,0.011699813,8.19E-12,27052,1,1.532894311,1.06E-12,DSG2,11.08689035
859,-0.036039164,0.011777263,0.002215065,27162,1,0.029668042,0.002278051,DSG3,2.654613481
860,-0.036988344,0.011850759,0.001803189,26915,1,0.119436503,0.001329733,DSG4,2.743958644
861,-0.008837555,0.011268388,0.432884551,23689,1,0.042434326,0.000373293,DTD1,0.363627913
862,0.041076825,0.010537239,9.72E-05,24076,1,0.034417712,8.78E-100,DTNB,4.012548975
863,0.003566416,0.011234081,0.750894343,23599,1,0.123374802,0.196074149,DTX2,0.124421167
864,0.006090231,0.011288832,0.589552073,26960,1,0.289311417,2.72E-11,DTX3,0.229477829
865,-0.033700961,0.011190408,0.002601485,24228,1,0.100052679,5.61E-26,DTYMK,2.584778744
866,-0.003405976,0.012153335,0.779287663,26518,1,0.354820435,0.177411241,DUOX2,0.108302199
867,0.092888898,0.01119872,1.15E-16,24120,1,0.041007911,0.001304715,DUSP13,15.94087011
868,0.028600249,0.011100463,0.009986889,23599,1,0.028581754,8.65E-38,DUSP29,2.000569781
869,0.000415909,0.01215273,0.972699194,26501,1,1.932027582,0.019179675,DUSP3,0.012021444
870,-0.010824325,0.012079668,0.370219257,26501,1,0.167856651,1.38E-06,DUT,0.431540995
1056,0.01234388,0.012351649,0.317623971,26958,1,0.661434641,2.41E-05,FIS1,0.498086728
1057,-0.016919967,0.011322027,0.135076528,24221,1,0.125541546,3.02E-06,FKBP14,0.869420112
1058,0.011078634,0.012499389,0.37544545,27114,1,1.174701667,0.346162847,FKBP1B,0.425453155
1059,-0.035741107,0.012171239,0.003321977,26841,1,0.361696441,5.64E-14,FKBP4,2.478603381
1060,-0.025608597,0.01230424,0.037417528,26841,1,0.98014449,0.01631665,FKBP5,1.426924906
1061,-0.005250611,0.012127631,0.665057414,26459,1,1.246236308,0.214156694,FKBP7,0.177140861
1062,-0.007107424,0.01132794,0.530387133,24124,1,0.093800736,1.02E-09,FKBPL,0.275407021
1063,-0.027462885,0.012049004,0.022659176,26511,1,0.918105787,0.622480306,FLI1,1.644755892
1064,-0.06617821,0.012036886,3.88E-08,26841,1,2.518837113,0.005905218,FLRT2,7.411472918
1065,0.063403586,0.012237432,2.22E-07,26923,1,0.400471319,0.001863946,FLT1,6.653355207
1066,0.008765266,0.01191222,0.461845936,26511,1,0.757457014,7.26E-15,FLT3,0.335502874
1067,-0.035809839,0.012021256,0.002895621,27250,1,0.040542459,0.032867636,FLT3LG,2.538258284
1068,-0.056993987,0.011919681,1.75E-06,27136,1,0.228114027,0.003741399,FLT4,5.757205313
1069,-0.024942392,0.011824065,0.034914258,26501,1,0.262572201,1.88E-27,FMNL1,1.456997189
1070,0.011084256,0.012164985,0.362219006,26511,1,0.265816885,0.399220479,FMR1,0.441028766
1071,-0.057701782,0.010909101,1.24E-07,24232,2,0.002363437,1.85E-12,FN1,6.907158746
1072,-0.038949168,0.011051993,0.000425586,24194,1,0.244636402,0.000574561,FNDC1,3.371012223
1073,-0.022411225,0.011285387,0.047059913,24120,1,0.040328168,4.27E-20,FNTA,1.32734888
1074,-0.03760039,0.011161314,0.000756137,23501,1,0.013469395,6.81E-08,FOLH1,3.121399525
1075,-0.067239114,0.011479848,4.76E-09,27046,1,0.06692112,5.36E-06,FOLR1,8.322078527
1076,-0.105093597,0.011676381,2.39E-19,27216,1,0.350214435,0.02080682,FOLR2,18.6217385
1077,-0.074223105,0.012050429,7.41E-10,27090,1,0.352988598,9.85E-140,FOLR3,9.130414675
1078,0.022418774,0.011250134,0.046299804,23311,1,0.026640941,0.001328116,FOS,1.33442085
1079,-0.023130156,0.012112096,0.056185988,26501,1,0.749355352,0.002726521,FOSB,1.250371977
1080,-0.020441125,0.011182525,0.067569349,23501,1,0.127477855,1.79E-05,FOXJ3,1.170250268
1081,-0.014672562,0.012375812,0.235797169,26957,1,0.323920822,0.001472555,FOXO1,0.627461413
1082,-0.024907898,0.01204882,0.038720487,26511,1,0.539095926,4.26E-05,FOXO3,1.412059192
1083,0.012064832,0.011233164,0.282817203,23437,1,0.011884009,0.146794202,FRMD4B,0.548494177
1084,-0.002641214,0.011292568,0.815072735,23599,1,0.108864216,0.050555747,FRMD7,0.088803634
1085,-0.030577582,0.011542754,0.008076067,26741,1,0.098977813,1.12E-05,FRZB,2.092800069
1086,-0.006781819,0.008066796,0.400520118,23578,10,0.000814547,2.31E-258,FSHB,0.397375665
1087,0.015228505,0.012004428,0.204603987,27046,1,0.223473087,1.05E-46,FST,0.689085908
1088,-0.081703462,0.011099132,1.88E-13,23578,1,0.017255331,6.28E-16,FSTL1,12.72544937
1089,-0.120182642,0.010665874,2.20E-29,26918,1,0.097100345,2.98E-23,FSTL3,28.65790216
1090,-0.08810259,0.010397834,2.52E-17,24150,1,0.002407664,4.02E-66,FTCD,16.59816559
1091,-0.026664282,0.012319293,0.030439833,27145,1,0.383056842,0.672495936,FUCA1,1.516557732
1092,-0.086551868,0.010308423,4.87E-17,23689,1,0.00429966,5.52E-30,FUOM,16.31286225
1093,-0.104571959,0.010982572,1.84E-21,27136,2,0.009419516,1.30E-05,FURIN,20.73475385
1094,-0.051376655,0.011832381,1.42E-05,26468,1,0.224269813,4.62E-18,FUS,4.848657534
1095,0.015803631,0.011334312,0.163234783,23759,1,0.086345642,0.003659916,FUT1,0.787187294
1096,-0.023547236,0.011636931,0.043032209,27216,1,0.758790676,0.685816323,FUT3_FUT5,1.366206355
1097,-0.023619124,0.01225641,0.053979779,26841,1,1.128144095,0.059302291,FUT8,1.2677689
1098,-0.030055436,0.012483191,0.016061176,27259,1,1.795299013,0.219097503,FXN,1.794222659
1099,-0.014402041,0.012189499,0.237409901,26565,1,0.703275928,0.548271461,FXYD5,0.624501173
1100,-0.015342518,0.01231136,0.212698788,27003,1,0.654709777,0.813759876,FYB1,0.672234984
1101,-0.009028013,0.011323376,0.42529076,23599,1,0.150314773,0.189918222,FZD10,0.371314052
1102,-0.029624294,0.011306254,0.008794297,23442,1,0.109381779,0.089690922,FZD8,2.055798894
1103,-0.027213787,0.011357148,0.016574463,24120,1,0.076510171,2.90E-11,GABARAP,1.78056053
1104,-0.031389559,0.011343252,0.005657589,23799,1,0.129020509,0.82691924,GABARAPL1,2.247368621
1105,0.00094763,0.011297063,0.933150305,23442,1,0.027231115,0.525957673,GABRA4,0.030048398
1106,0.004679462,0.011264734,0.677846988,23351,1,0.03699358,0.020108086,GAD1,0.168868329
1107,0.000194807,0.011263594,0.986201192,23501,1,0.04293057,0.023803469,GAD2,0.006034477
1108,-0.016877028,0.011372891,0.137830163,23799,1,0.245573205,0.600764016,GADD45B,0.860655731
1109,-0.029955207,0.011183926,0.007402259,23578,1,0.181709299,1.94E-06,GADD45GIP1,2.130635738
1110,-0.010714231,0.011251228,0.340968808,23351,1,0.030201807,0.576684464,GAGE2A,0.467285348
1111,-0.030867225,0.011853649,0.009218573,27100,1,2.975042809,0.025038733,GAL,2.035336317
1112,-0.053022469,0.011793845,6.96E-06,26960,1,0.376141828,0.000129558,GALNT10,5.157354266
1113,0.086692849,0.012266879,1.62E-12,27259,1,0.468703529,0.059076887,GALNT2,11.7908603
1114,-0.056710449,0.0120411,2.49E-06,26565,1,0.977741047,0.001964588,GALNT3,5.603301144
1115,-0.017930617,0.010970114,0.102167574,24228,2,0.006316172,1.62E-08,GALNT5,0.99068692
1116,0.00975669,0.012320072,0.428405831,26960,1,0.443663798,0.635825421,GALNT7,0.368144626
1117,0.001398731,0.011323292,0.901690933,23437,1,0.083488214,0.084513394,GAMT,0.044942297
1118,-0.046451579,0.011015865,2.49E-05,23176,1,0.111016027,6.88E-39,GAPDH,4.604244178
1119,0.006782205,0.011332848,0.549541655,24221,1,0.178540732,2.99E-11,GART,0.259999382
1120,-0.037428807,0.011183306,0.000818631,23799,1,0.14180068,2.94E-20,GAS2,3.086911837
1121,-0.026546165,0.012144514,0.028834657,27048,1,1.817870811,0.474486219,GAS6,1.540085215
1122,-0.02352821,0.011030725,0.032937524,23437,1,0.005113874,5.62E-06,GASK1A,1.482309052
1123,-0.033732567,0.010879858,0.001934422,24194,1,0.044512532,1.74E-38,GAST,2.713448711
1124,-0.001530764,0.011316967,0.892405284,23351,1,0.095575987,0.082858922,GATA3,0.049437867
1125,-0.023184543,0.011156423,0.037707808,23578,1,0.056056361,2.90E-13,GATD3,1.423568717
1126,-0.028959215,0.01126763,0.010172269,23599,1,0.073671948,0.001787739,GBA,1.99258217
1127,-0.053541893,0.011101388,1.42E-06,24150,1,0.06199882,1.18E-06,GBP1,5.846845754
1128,-0.019437996,0.012105006,0.108333809,26565,1,1.015044367,0.743785914,GBP2,0.965235987
1129,-0.01060032,0.012084707,0.380403258,26501,1,0.677476221,0.000658744,GBP4,0.419755772
1130,-0.003469316,0.011315145,0.759144341,23437,1,0.146277039,0.000410002,GBP6,0.119675641
1131,-0.00131794,0.011305574,0.907198342,24232,1,0.070334129,0.000219508,GC,0.042297752
1132,-0.023233547,0.011302867,0.039837158,24194,1,0.103587393,0.005699631,GCC1,1.399711652
1133,-0.084607246,0.011856931,9.88E-13,26511,1,0.11486705,6.54E-06,GCG,12.0053002
1134,-0.065447241,0.010271424,1.90E-10,23119,3,0.000557457,1.92E-118,GCHFR,9.720396079
1135,-0.015691036,0.011265956,0.163698508,23437,1,0.063630644,5.56E-22,GCLM,0.785955278
1136,-0.032081912,0.011850915,0.006791141,26960,1,2.718453295,1.61E-08,GCNT1,2.168057284
1137,-0.123666073,0.009841821,4.12E-36,27233,1,0.019442815,2.73E-37,GDF15,35.38466012
1138,-0.033419818,0.011430827,0.00346234,26924,2,0.019400158,3.97E-20,GDF2,2.460630341
1139,-0.05697046,0.011628504,9.68E-07,26501,1,0.027249328,4.32E-14,GDNF,6.014164172
1140,-0.021375951,0.01147439,0.062484645,24228,1,0.31557107,9.34E-08,GET3,1.204226692
1141,-0.060162912,0.01100979,4.68E-08,26464,1,0.041976104,0.039278297,GFAP,7.329364553
1142,-0.032002727,0.011855403,0.006950427,26511,1,0.122317127,3.07E-25,GFER,2.157988531
1143,0.014607327,0.01215774,0.229574346,26511,1,0.308754037,9.61E-08,GFOD2,0.639076645
1144,-0.156736721,0.011280224,9.61E-44,27214,1,0.0432454,0.001214377,GFRA1,43.01727522
1145,-0.029367267,0.012242125,0.016452501,26960,1,0.779001975,0.179488775,GFRA2,1.783768074
1146,-0.016604125,0.011627733,0.153310428,26748,1,0.806183872,4.62E-10,GFRA3,0.814428304
1147,-0.039363892,0.010801151,0.000268578,23443,1,0.203207004,9.02E-57,GFRAL,3.570929217
1148,-0.012147785,0.012107035,0.315693559,26501,1,0.589347255,0.961307956,GGA1,0.500734279
1149,-0.013724253,0.011340507,0.226214933,24228,1,0.041296766,1.79E-15,GGACT,0.645478729
1150,-0.021922369,0.011341584,0.053257796,24182,1,0.036649694,3.15E-15,GGCT,1.273616814
1151,-0.142054544,0.011011388,5.80E-38,26573,1,0.120315409,1.90E-30,GGH,37.23648181
1152,-0.079148085,0.010666272,1.20E-13,27004,1,0.001229885,3.56E-40,GGT1,12.92008324
1153,-0.012361544,0.012018966,0.303722485,26841,1,0.355765133,0.171821709,GGT5,0.517523055
